id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
5685241,29476848,Angie,2015-03-16,"Austin, Texas, United States",within an hour,100%,100%,f,McKinney,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
6628509,27950887,Jonn,2015-02-18,"Austin, Texas, United States",within an hour,100%,98%,t,,5.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5525252,28654087,Meagan,2015-03-02,US,,,,f,,1.0,"['email', 'phone']",t,f
5526151,28660079,Enrique KiKo,2015-03-03,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5031020,18890567,Stephanie,2014-07-25,"Austin, Texas, United States",within an hour,100%,92%,t,,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
320161,1427814,Andrea,2011-11-21,"Austin, Texas, United States",within a few hours,100%,100%,t,St. Johns,12.0,"['email', 'phone', 'reviews']",t,f
8935521,8121594,Patricia,2013-08-13,"Austin, Texas, United States",within an hour,100%,100%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8213678,13516248,Adan,2014-03-25,"Austin, Texas, United States",within a few hours,100%,100%,f,,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5917038,27656963,Emily,2015-02-12,"Austin, Texas, United States",within a few hours,100%,,f,,1.0,"['email', 'phone', 'facebook']",t,f
6336913,32994047,Jessica,2015-05-09,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
8630542,8121594,Patricia,2013-08-13,"Austin, Texas, United States",within an hour,100%,100%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
74880,395036,Nicholas,2011-02-16,"Austin, Texas, United States",within an hour,100%,71%,t,Hancock,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t
74946,395036,Nicholas,2011-02-16,"Austin, Texas, United States",within an hour,100%,71%,t,Hancock,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t
5571370,5259888,Jeff,2013-02-28,"Austin, Texas, United States",a few days or more,33%,100%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7176906,15483565,Joe,2014-05-13,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
966447,5271824,Sarah,2013-02-28,"Austin, Texas, United States",,,,f,Hancock,1.0,"['phone', 'facebook']",t,f
5213588,4878829,Lucy,2013-01-28,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook']",t,f
4855796,15610136,Michael,2014-05-16,"Austin, Texas, United States",within an hour,100%,100%,f,North Loop,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
8061794,42317242,Julia,2015-08-23,"Austin, Texas, United States",within a few hours,100%,80%,f,,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
2520888,807188,Alexandra,2011-07-11,"Austin, Texas, United States",within an hour,100%,80%,f,North Loop,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
8497940,27795608,Sara,2015-02-15,"Austin, Texas, United States",within a few hours,100%,100%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4816948,18172422,Brendan,2014-07-16,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'reviews']",t,f
347802,1594787,Ananda & Dunstan,2012-01-11,"Austin, Texas, United States",within an hour,92%,100%,t,Hancock,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
5523426,14480932,Payal,2014-04-19,"Houston, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
6807754,35637084,,,,,,,,,,None,,
2304959,11772564,Sally,2014-01-29,"Round Mountain, Texas, United States",within an hour,100%,100%,t,Hancock,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5477056,3262633,Lola,2012-08-14,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
967091,1384553,Joanie,2011-11-08,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'facebook']",t,f
1928538,9988390,G Scott,2013-11-13,US,,,,f,North Loop,1.0,"['email', 'phone', 'manual_online', 'google', 'reviews', 'manual_offline']",t,t
6287793,21282774,Regina,2014-09-13,"Austin, Texas, United States",within a few hours,100%,100%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
6586651,26317388,Bree,2015-01-18,"Austin, Texas, United States",within an hour,100%,50%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
3308591,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
8826503,8167447,Martin,2013-08-14,"Austin, Texas, United States",within an hour,92%,89%,t,East Riverside,32.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
2532718,12971760,Syed,2014-03-09,US,,,,f,North Loop,1.0,"['email', 'phone']",t,f
6404563,28721404,Inez,2015-03-03,US,,,100%,f,,1.0,['phone'],t,f
7843621,41330048,Alejandra,2015-08-12,"Austin, Texas, United States",within a few hours,100%,100%,f,North Loop,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
5473833,28389268,Chereen,2015-02-26,US,,,,f,North Loop,1.0,"['phone', 'reviews']",t,f
981623,5375812,Nick,2013-03-08,US,,,,f,North Loop,1.0,"['email', 'phone']",t,f
4271028,22174679,Marie,2014-10-05,US,,,,f,North Loop,1.0,['phone'],t,f
8567050,18008021,Nick,2014-07-12,US,within a day,93%,76%,f,,3.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
945676,780047,Josh,2011-07-05,"Austin, Texas, United States",within a few hours,90%,100%,f,Hancock,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
1721437,1583284,Michelle,2012-01-08,"Sarasota, Florida, United States",within a few hours,90%,86%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5386336,9929000,Nate,2013-11-10,"Austin, Texas, United States",within an hour,100%,100%,f,Hancock,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
7440637,8167447,Martin,2013-08-14,"Austin, Texas, United States",within an hour,92%,89%,t,East Riverside,32.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
8151698,37828989,Luis,2015-07-07,"Austin, Texas, United States",within an hour,100%,91%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t
1709120,9017657,Chris,2013-09-23,"Austin, Texas, United States",within an hour,100%,100%,t,North Loop,1.0,"['email', 'phone', 'reviews']",t,f
3130995,1488733,Brooke,2011-12-09,"Austin, Texas, United States",within a day,54%,93%,f,Zilker,21.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
8549235,32928493,Kalen,2015-05-08,US,within an hour,100%,100%,f,Hancock,1.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
5590653,28985665,Simon,2015-03-08,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook']",t,f
4270825,22173222,Houston,2014-10-05,"Austin, Texas, United States",within an hour,100%,100%,t,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5396207,4803781,Jodie,2013-01-22,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8291582,406787,Lauren,2011-02-23,"Austin, Texas, United States",within a day,100%,100%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8016745,42317242,Julia,2015-08-23,"Austin, Texas, United States",within a few hours,100%,80%,f,,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
8577980,23953415,Petra,2014-11-19,"Austin, Texas, United States",within an hour,100%,100%,f,North Loop,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
8221372,43352073,Michael,2015-09-04,"Austin, Texas, United States",within an hour,100%,100%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4435703,3363595,Willie,2012-08-24,"Dallas, Texas, United States",,,,f,Hyde Park,1.0,"['phone', 'facebook']",t,f
4376231,1770266,Dewey,2012-02-18,"Austin, Texas, United States",within an hour,100%,100%,t,,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
5265366,27255716,Elizabeth,2015-02-05,"Austin, Texas, United States",within a few hours,100%,100%,t,North Loop,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5074095,19109773,Melissa,2014-07-29,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'facebook']",t,f
8390149,44208891,Erin,2015-09-14,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'facebook']",t,f
3905528,20226672,Katelyn,2014-08-18,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone']",t,f
9025225,31148752,Bo,2015-04-13,US,within a few hours,98%,81%,f,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
2227127,11365421,Jayne,2014-01-16,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t
367356,1488733,Brooke,2011-12-09,"Austin, Texas, United States",within a day,54%,93%,f,Zilker,21.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
1329922,6392463,Debra,2013-05-14,"Austin, Texas, United States",within a few hours,100%,100%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2419588,930976,Rebecca,2011-08-06,"Austin, Texas, United States",within an hour,100%,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5355271,724799,Giang,2011-06-20,"New York, New York, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4066631,3113937,Caroline,2012-07-31,"Austin, Texas, United States",within an hour,100%,100%,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
5251173,1658182,Cory,2012-01-26,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
4044213,2850871,Leigh,2012-07-06,"Austin, Texas, United States",within a few hours,100%,83%,t,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
224603,1169129,David And Kristy,2011-09-16,"Austin, Texas, United States",within an hour,100%,86%,t,Hyde Park,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
6025598,1523587,Dallas,2011-12-21,"Austin, Texas, United States",within an hour,96%,96%,t,St. Edwards,12.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews']",t,f
934074,5037631,Mark & Monica,2013-02-10,"Austin, Texas, United States",within an hour,100%,100%,t,Hyde Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,f
367445,1855238,Caroline,2012-03-04,"Austin, Texas, United States",within an hour,100%,100%,t,Hyde Park,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
8722354,45779427,Scott,2015-10-05,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
3231698,1578334,Tasmin,2012-01-07,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
920034,4943630,Paul,2013-02-02,"Austin, Texas, United States",within a few hours,100%,100%,t,Hyde Park,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
5499771,9110900,Michael,2013-09-28,"Austin, Texas, United States",within a day,90%,100%,t,North Loop,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
2519952,7025084,Trevor,2013-06-20,"Austin, Texas, United States",,,100%,f,Hancock,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5873238,6513345,Chris,2013-05-21,"Austin, Texas, United States",within an hour,100%,100%,t,Hyde Park,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
6896727,16934112,Omar,2014-06-18,"Austin, Texas, United States",within an hour,100%,100%,f,Hyde Park,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t
8549096,18008021,Nick,2014-07-12,US,within a day,93%,76%,f,,3.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
78831,423840,Marcus,2011-03-05,"Austin, Texas, United States",within an hour,100%,100%,t,Hyde Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,f
8293868,155227,Tiffany,2010-06-29,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5669646,29393666,Beverly,2015-03-15,Arkansas,,,100%,f,North Loop,1.0,"['email', 'phone', 'reviews']",t,f
4256978,22091235,Nigel & Kayla,2014-10-03,"Portland, Oregon, United States",,,,f,North Loop,1.0,"['email', 'phone', 'linkedin', 'reviews', 'manual_offline', 'jumio']",t,t
2269629,11590621,Jacob,2014-01-24,"Austin, Texas, United States",,,,f,North Loop,1.0,['phone'],t,f
6870646,35915651,Bobbi,2015-06-15,"Austin, Texas, United States",within an hour,100%,93%,f,Hyde Park,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5131687,10788806,Zak,2013-12-24,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
8112770,16867631,Roberto,2014-06-16,"Austin, Texas, United States",within an hour,100%,100%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
5579507,28927595,Devin,2015-03-07,US,within an hour,100%,100%,f,Hyde Park,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
1896500,2915260,Emily,2012-07-12,"Eugene, Oregon, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
7112420,33681683,Rhianon,2015-05-18,"Austin, Texas, United States",within an hour,100%,100%,f,Hyde Park,1.0,"['email', 'phone']",t,f
5284307,14759079,Angeline,2014-04-26,"Austin, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2558549,13098390,Ross,2014-03-13,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
2425450,12396460,Scott,2014-02-19,"Austin, Texas, United States",,,,f,North Loop,1.0,"['email', 'phone']",t,f
920038,4943630,Paul,2013-02-02,"Austin, Texas, United States",within a few hours,100%,100%,t,Hyde Park,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
5631399,16757186,New,2014-06-13,,,,,f,Hyde Park,1.0,['phone'],t,f
5602667,12512956,Nate,2014-02-23,"San Francisco, California, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
8270816,43611520,Susan,2015-09-07,"Austin, Texas, United States",within a day,100%,0%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'google', 'jumio']",t,t
4602945,1216242,Brett,2011-09-27,"Usually somewhere in the US, in a 40' RV",within a few hours,88%,100%,f,Hyde Park,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1002993,5515213,Rebecca,2013-03-18,"Austin, Texas, United States",within a few hours,100%,100%,f,Hyde Park,1.0,"['email', 'phone', 'reviews']",t,f
5221671,8610362,Alex,2013-09-03,"Austin, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
969488,5294583,Steve,2013-03-02,"Austin, Texas, United States",within a few hours,100%,73%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
8456949,36154575,Kaylee,2015-06-18,"Austin, Texas, United States",,,,f,North Loop,1.0,"['phone', 'facebook', 'kba']",t,f
3646634,8999324,Terence,2013-09-23,"Austin, Texas, United States",within a few hours,100%,64%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5524728,15587254,Judah,2014-05-16,"Austin, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2489487,12736010,Steven,2014-03-02,"Houston, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
2899394,8541809,Kelly,2013-08-31,"Austin, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
8690879,44519711,Jon,2015-09-18,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
2888058,4014300,Evan,2012-10-30,"Austin, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone', 'facebook']",t,f
113779,578211,Pete,2011-05-11,"Austin, Texas, United States",within a few hours,100%,46%,t,Hyde Park,7.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4586545,9014698,Lucia,2013-09-23,"Austin, Texas, United States",,,,f,Hyde Park,1.0,"['email', 'phone']",t,f
4517951,8435207,Stephen,2013-08-26,US,within an hour,100%,50%,f,Highland,1.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t
1063725,1883951,Jamie,2012-03-08,"Austin, Texas, United States",within a day,100%,100%,f,,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
8958653,28927595,Devin,2015-03-07,US,within an hour,100%,100%,f,Hyde Park,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
1703893,3769063,Ashley,2012-10-05,"Austin, Texas, United States",within a few hours,100%,100%,t,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
9292077,37094895,Natasha,2015-06-29,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5593689,6420130,Lily,2013-05-16,"Baton Rouge, Louisiana, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'photographer']",t,f
5445877,28247016,Hailey M,2015-02-23,US,,,,f,Hancock,1.0,"['email', 'phone', 'reviews']",t,f
4067659,2497642,Nav,2012-05-29,"Austin, Texas, United States",within an hour,100%,96%,t,North Loop,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
5543712,28744812,Jake,2015-03-04,"Austin, Texas, United States",within a day,100%,100%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
1608994,578211,Pete,2011-05-11,"Austin, Texas, United States",within a few hours,100%,46%,t,Hyde Park,7.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
1805671,9463257,Bonnie,2013-10-16,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'kba']",t,t
8531225,18008021,Nick,2014-07-12,US,within a day,93%,76%,f,,3.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
7180503,37617557,Bob,2015-07-05,"Austin, Texas, United States",within an hour,100%,69%,f,North Loop,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
299282,1541934,Margo,2011-12-28,"Austin, Texas, United States",within a few hours,100%,100%,t,Hyde Park,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
233930,578211,Pete,2011-05-11,"Austin, Texas, United States",within a few hours,100%,46%,t,Hyde Park,7.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4657729,21565738,Alan,2014-09-20,"Austin, Texas, United States",within a few hours,100%,76%,t,Hancock,4.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
8555708,21658198,James,2014-09-22,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'google', 'jumio']",t,t
6460616,9985324,Sophie,2013-11-13,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2790794,8850433,Sarah,2013-09-15,"Austin, Texas, United States",within a day,80%,75%,f,Hancock,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
5649246,3177756,Caroline,2012-08-06,"San Francisco, California, United States",,,,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5125038,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5387285,27928096,Cooper,2015-02-18,"Austin, Texas, United States",,,,f,Hancock,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
813709,578211,Pete,2011-05-11,"Austin, Texas, United States",within a few hours,100%,46%,t,Hyde Park,7.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2512706,12862327,Megan,2014-03-06,"Denver, Colorado, United States",,,,f,Hyde Park,1.0,"['email', 'phone']",t,f
7746849,8167447,Martin,2013-08-14,"Austin, Texas, United States",within an hour,92%,89%,t,East Riverside,32.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
8645955,45447507,Kaley,2015-09-30,"Austin, Texas, United States",within a day,100%,100%,f,Hyde Park,1.0,"['email', 'phone', 'reviews']",t,f
7368081,36283966,Kelly,2015-06-20,"Austin, Texas, United States",within a day,67%,100%,f,Hyde Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t
