id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
4597924,285.0,,,450.0,125.0,6,25.0,2,1125,True,8,8,8,138,2015-11-07
2355556,125.0,,,,,1,0.0,1,1125,True,0,0,0,14,2015-11-07
1058866,69.0,916.0,3234.0,,,1,0.0,1,1825,True,27,57,66,341,2015-11-07
2426713,400.0,,,550.0,100.0,1,0.0,3,11,True,30,60,90,365,2015-11-07
8865446,54.0,800.0,1600.0,,,1,7.0,15,1125,True,24,49,49,322,2015-11-07
919185,1495.0,10000.0,44000.0,3000.0,200.0,12,0.0,2,14,True,0,0,0,250,2015-11-07
5479355,900.0,,,900.0,125.0,1,0.0,3,10,True,0,10,10,95,2015-11-07
9007519,89.0,785.0,2100.0,,35.0,1,0.0,2,1125,True,9,9,9,9,2015-11-07
5580263,1000.0,,,,,1,0.0,1,1125,True,0,0,0,219,2015-11-07
3876781,150.0,,,,50.0,2,20.0,2,7,True,27,57,87,353,2015-11-07
1352367,120.0,,,300.0,50.0,2,20.0,3,100,True,5,22,52,52,2015-11-07
8406405,600.0,,,,30.0,4,50.0,2,4,True,0,0,0,27,2015-11-07
337149,250.0,,3000.0,250.0,60.0,4,25.0,2,30,True,29,59,89,361,2015-11-07
3720498,225.0,1000.0,,,20.0,3,15.0,1,5,True,30,60,90,365,2015-11-07
4654381,120.0,700.0,2600.0,800.0,60.0,3,50.0,2,1125,True,26,56,86,361,2015-11-07
6561390,319.0,2550.0,6499.0,,55.0,2,19.0,2,1125,True,30,60,90,365,2015-11-07
2564741,55.0,345.0,,350.0,,1,15.0,1,7,True,0,16,46,321,2015-11-07
7216538,125.0,850.0,,300.0,25.0,1,0.0,2,1125,True,17,40,70,105,2015-11-07
8887697,75.0,,,,40.0,1,30.0,2,7,True,28,58,88,335,2015-11-07
5708560,189.0,,,,,1,0.0,2,1125,True,0,0,0,207,2015-11-07
1712042,175.0,950.0,2800.0,200.0,75.0,1,0.0,4,180,True,4,15,45,306,2015-11-07
1613733,199.0,,,,25.0,5,20.0,1,1125,True,29,57,87,362,2015-11-07
5152584,149.0,,,,55.0,2,5.0,3,28,True,21,47,70,340,2015-11-07
2431427,900.0,,,1500.0,125.0,1,0.0,2,1125,True,0,0,0,5,2015-11-07
5642666,35.0,185.0,675.0,,10.0,2,0.0,1,1125,True,11,13,40,315,2015-11-07
923894,2000.0,,,,100.0,1,0.0,4,1125,True,30,60,90,365,2015-11-07
2431123,550.0,3500.0,,350.0,50.0,1,0.0,1,10,True,0,5,35,304,2015-11-07
4365483,175.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2464759,250.0,1800.0,2750.0,500.0,75.0,1,0.0,7,1125,True,0,0,0,245,2015-11-07
4463099,799.0,,,,115.0,1,0.0,2,1125,True,21,51,81,356,2015-11-07
5115817,90.0,,,150.0,80.0,2,20.0,3,1125,True,12,26,39,256,2015-11-07
332591,175.0,3000.0,5000.0,200.0,,2,25.0,2,1125,True,30,60,90,365,2015-11-07
6490425,245.0,,,150.0,85.0,1,0.0,2,1125,True,11,27,54,299,2015-11-07
317148,250.0,1800.0,4500.0,200.0,55.0,2,15.0,2,1125,True,29,59,89,364,2015-11-07
2265,175.0,,,500.0,75.0,2,25.0,2,5,True,13,29,43,290,2015-11-07
2492407,125.0,,,,,1,0.0,2,10,True,23,53,83,358,2015-11-07
8423582,945.0,,,500.0,250.0,1,0.0,2,30,True,14,25,48,199,2015-11-07
2262479,340.0,2200.0,,,,4,50.0,1,1125,True,30,60,90,365,2015-11-07
5342653,95.0,,,300.0,70.0,4,0.0,2,10,True,21,51,77,296,2015-11-07
8405225,250.0,,,275.0,50.0,4,59.0,2,12,True,26,56,86,337,2015-11-07
1213690,200.0,,,500.0,95.0,6,50.0,1,1125,True,5,17,35,265,2015-11-07
7931109,300.0,1500.0,5000.0,500.0,,2,50.0,2,60,True,28,55,55,82,2015-11-07
5428920,58.0,,,,,1,0.0,2,20,True,4,18,48,237,2015-11-07
1278532,80.0,,,500.0,60.0,2,25.0,1,1125,True,8,30,46,277,2015-11-07
2386693,700.0,,,,,1,0.0,9,18,True,30,60,90,365,2015-11-07
230933,70.0,,,,10.0,2,25.0,1,1125,True,0,0,0,18,2015-11-07
8552926,100.0,1000.0,,200.0,65.0,4,0.0,1,10,True,9,21,34,309,2015-11-07
3539968,100.0,,,250.0,25.0,2,20.0,2,1125,True,12,42,72,85,2015-11-07
6325191,200.0,,,500.0,110.0,6,25.0,2,1125,True,13,26,49,307,2015-11-07
1934259,79.0,575.0,1400.0,,40.0,1,20.0,3,40,True,3,31,61,296,2015-11-07
6750571,79.0,,1600.0,295.0,39.0,2,50.0,1,1125,True,28,58,88,363,2015-11-07
4154614,250.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
986431,275.0,,,,,1,0.0,1,4,True,30,60,90,365,2015-11-07
4892181,90.0,545.0,1900.0,95.0,20.0,2,25.0,2,7,True,20,40,70,342,2015-11-07
7651285,70.0,,,250.0,25.0,2,70.0,1,1125,True,0,0,0,72,2015-11-07
4040064,495.0,,,500.0,150.0,1,0.0,4,1125,True,30,60,90,365,2015-11-07
5373570,650.0,,,,,1,0.0,3,1125,True,29,59,89,364,2015-11-07
5651702,400.0,,,,,1,0.0,1,1125,True,0,0,0,213,2015-11-07
4410818,1200.0,,,,385.0,1,0.0,2,165,True,19,49,79,354,2015-11-07
6981552,2000.0,,,,150.0,1,0.0,3,7,True,30,60,90,365,2015-11-07
7881350,60.0,,,100.0,,1,0.0,1,1125,True,0,0,0,58,2015-11-07
6078399,120.0,800.0,3000.0,,,4,0.0,1,1125,True,15,45,75,350,2015-11-07
9171021,200.0,,,250.0,,1,0.0,1,1125,True,8,22,22,22,2015-11-07
314152,350.0,,,,,1,0.0,4,14,True,30,60,90,365,2015-11-07
8781418,125.0,500.0,1785.0,250.0,,1,0.0,1,1125,True,20,34,63,153,2015-11-07
4808962,1099.0,,,,265.0,1,0.0,2,165,True,21,37,67,312,2015-11-07
5520082,1000.0,,,,160.0,1,0.0,1,1125,True,0,0,0,223,2015-11-07
9219124,300.0,,,,,1,0.0,1,1125,True,12,25,25,25,2015-11-07
9187673,43.0,,,,25.0,1,10.0,1,1125,True,27,46,76,351,2015-11-07
793345,1500.0,,,1000.0,200.0,1,0.0,3,7,True,30,60,90,365,2015-11-07
8814225,75.0,400.0,1500.0,500.0,,2,10.0,7,1125,True,0,24,24,27,2015-11-07
4645474,62.0,,,95.0,15.0,1,0.0,2,1125,True,5,30,53,318,2015-11-07
8887937,35.0,,,,,1,0.0,1,1125,True,28,58,88,363,2015-11-07
5431978,100.0,600.0,,,50.0,1,0.0,1,1125,True,0,21,22,254,2015-11-07
2453630,400.0,2400.0,,100.0,,1,0.0,1,7,True,30,60,90,365,2015-11-07
1659722,85.0,,,,,1,0.0,1,20,True,0,0,0,38,2015-11-07
5325640,130.0,700.0,2000.0,100.0,15.0,1,0.0,1,1125,True,0,3,33,308,2015-11-07
8718365,85.0,500.0,1500.0,,25.0,1,0.0,2,1125,True,29,59,89,179,2015-11-07
776313,1299.0,,,500.0,100.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5851049,125.0,785.0,2800.0,500.0,100.0,0,0.0,1,1125,True,30,60,90,365,2015-11-07
8993592,80.0,400.0,1000.0,,,1,0.0,1,1125,True,29,59,89,179,2015-11-07
2459802,425.0,,,500.0,150.0,1,0.0,2,21,True,22,40,70,345,2015-11-07
4050943,394.0,2100.0,7000.0,700.0,130.0,1,0.0,2,1125,True,9,14,21,214,2015-11-07
5152108,250.0,,,,50.0,1,0.0,3,15,True,0,0,0,261,2015-11-07
7532847,699.0,,,,135.0,1,0.0,2,1125,True,22,43,70,342,2015-11-07
961786,2000.0,,,,,1,0.0,3,3,True,0,0,0,236,2015-11-07
8195498,49.0,300.0,900.0,,20.0,1,0.0,1,1125,True,3,33,58,333,2015-11-07
7456066,59.0,,,,9.0,1,14.0,1,1125,True,26,56,79,338,2015-11-07
8161705,950.0,6500.0,20000.0,500.0,200.0,1,0.0,3,1125,True,26,53,79,79,2015-11-07
72833,94.0,,,,35.0,2,0.0,3,14,True,14,32,58,330,2015-11-07
5375722,200.0,1750.0,,500.0,120.0,6,0.0,2,7,True,14,44,74,349,2015-11-07
969561,96.0,600.0,,,25.0,2,25.0,2,15,True,28,44,74,349,2015-11-07
9128884,48.0,,,,,1,0.0,1,1125,True,29,59,85,85,2015-11-07
727715,160.0,1400.0,,100.0,50.0,4,100.0,1,7,True,22,52,82,357,2015-11-07
699018,143.0,1092.0,3800.0,200.0,115.0,4,17.0,2,180,True,28,58,88,363,2015-11-07
5236944,995.0,,,,,1,0.0,1,1125,True,0,0,0,252,2015-11-07
5151055,500.0,,,,,1,0.0,2,1125,True,0,0,0,261,2015-11-07
8301521,300.0,,,,,1,0.0,3,1125,True,0,0,0,47,2015-11-07
2520171,375.0,,,300.0,75.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2213322,277.0,,,,100.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
7340463,90.0,300.0,1000.0,,,1,0.0,3,1125,True,15,29,57,332,2015-11-07
4304285,750.0,,,1000.0,200.0,1,0.0,2,30,True,28,58,88,358,2015-11-07
3603851,55.0,300.0,1000.0,200.0,40.0,1,0.0,2,1125,True,0,16,16,267,2015-11-07
5278416,351.0,,,,130.0,1,0.0,2,165,True,25,55,85,360,2015-11-07
1746745,600.0,5500.0,,1500.0,200.0,1,0.0,4,1125,True,30,60,90,365,2015-11-07
3710494,2500.0,14000.0,45000.0,750.0,250.0,1,0.0,1,1125,True,25,55,85,350,2015-11-07
5112773,1500.0,,,5000.0,300.0,0,0.0,3,1125,True,30,60,90,360,2015-11-07
4065105,90.0,450.0,1500.0,200.0,30.0,1,0.0,2,1125,True,26,56,86,361,2015-11-07
8923150,45.0,270.0,1000.0,100.0,20.0,1,20.0,1,1125,True,0,16,46,321,2015-11-07
2316074,70.0,350.0,,,,1,0.0,2,1125,True,30,60,90,365,2015-11-07
2316065,88.0,,,,,1,0.0,2,1125,True,30,60,90,365,2015-11-07
763352,79.0,550.0,1300.0,150.0,40.0,2,100.0,1,14,True,30,60,90,365,2015-11-07
5593402,200.0,1100.0,,500.0,100.0,1,0.0,2,7,True,0,0,0,217,2015-11-07
2193817,99.0,470.0,1659.0,175.0,50.0,2,20.0,1,21,True,22,41,71,137,2015-11-07
40285,325.0,,,400.0,,1,10.0,2,30,True,20,50,80,355,2015-11-07
5478792,450.0,4000.0,,,80.0,1,0.0,4,1125,True,0,0,0,9,2015-11-07
2198635,249.0,,,,,1,0.0,1,10,True,25,55,85,360,2015-11-07
4447378,25.0,,,,,1,0.0,1,7,True,14,44,74,349,2015-11-07
102306,450.0,2500.0,6500.0,500.0,100.0,4,50.0,3,180,True,28,58,88,363,2015-11-07
5640116,259.0,,,,125.0,1,0.0,2,1125,True,26,56,86,361,2015-11-07
8327581,74.0,450.0,1400.0,,15.0,2,20.0,1,31,True,25,55,85,175,2015-11-07
8034612,50.0,250.0,775.0,,20.0,1,5.0,3,30,True,30,60,90,365,2015-11-07
1906190,115.0,750.0,1800.0,,25.0,0,0.0,1,1125,True,18,24,30,303,2015-11-07
2418647,189.0,,,400.0,60.0,4,20.0,2,1125,True,24,50,80,345,2015-11-07
1618754,100.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
6056285,150.0,500.0,1500.0,100.0,100.0,2,30.0,2,1125,True,0,0,0,177,2015-11-07
2255308,229.0,,,350.0,115.0,1,0.0,2,1125,True,15,20,31,97,2015-11-07
879070,60.0,440.0,1900.0,,,2,25.0,2,14,True,28,58,88,363,2015-11-07
8633505,499.0,,,500.0,150.0,6,50.0,2,7,True,29,59,89,179,2015-11-07
1520879,125.0,,,,50.0,1,50.0,1,3,True,30,60,90,365,2015-11-07
2387275,125.0,700.0,,200.0,50.0,1,0.0,2,10,True,0,0,0,0,2015-11-07
8843728,559.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
7462553,75.0,500.0,1100.0,,50.0,1,25.0,2,1125,True,29,29,29,112,2015-11-07
6764489,600.0,,,,,1,0.0,1,1125,True,10,32,62,337,2015-11-07
7207050,60.0,400.0,,,15.0,1,25.0,3,20,True,25,54,79,354,2015-11-07
2193591,99.0,470.0,1659.0,175.0,50.0,2,20.0,1,21,True,22,41,71,137,2015-11-07
2521310,225.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
3997642,120.0,650.0,,150.0,,1,0.0,2,20,True,13,43,73,325,2015-11-07
4014472,150.0,,,200.0,,1,0.0,2,1125,True,27,47,77,352,2015-11-07
4400543,1395.0,,,2000.0,300.0,1,0.0,3,1125,True,21,48,75,350,2015-11-07
1655189,80.0,,,,,1,0.0,1,1125,True,22,52,82,82,2015-11-07
9028362,90.0,,,,50.0,3,25.0,1,1125,True,0,5,5,5,2015-11-07
8340455,80.0,,2000.0,,,1,0.0,1,1125,True,17,47,76,77,2015-11-07
1919065,300.0,1500.0,4500.0,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
4244548,150.0,,,,,1,0.0,1,1125,True,0,0,0,11,2015-11-07
8015527,100.0,,,,75.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
4280174,199.0,,,,,1,0.0,2,1125,True,30,60,90,365,2015-11-07
7787495,550.0,,,,200.0,1,0.0,2,30,True,26,56,86,361,2015-11-07
5297293,975.0,6300.0,,1000.0,100.0,1,0.0,2,1125,True,0,0,0,246,2015-11-07
2403457,490.0,3000.0,9000.0,500.0,100.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5363008,225.0,1500.0,3500.0,,,1,0.0,2,1125,True,0,3,33,308,2015-11-07
8698106,122.0,,,,,1,0.0,1,1125,True,29,59,89,364,2015-11-07
8663606,350.0,1000.0,,,60.0,1,0.0,1,1125,True,0,0,0,11,2015-11-07
634224,945.0,4500.0,15800.0,945.0,225.0,10,400.0,1,60,True,30,60,90,365,2015-11-07
5085831,550.0,3500.0,10000.0,500.0,100.0,6,50.0,2,1125,True,29,59,89,364,2015-11-07
8282305,125.0,700.0,3000.0,200.0,75.0,4,25.0,2,60,True,10,36,66,341,2015-11-07
6749850,77.0,,,200.0,25.0,1,0.0,2,1125,True,26,51,51,209,2015-11-07
687675,275.0,1500.0,,,,1,0.0,2,14,True,29,59,89,364,2015-11-07
1866154,150.0,,,,,2,35.0,2,1125,True,8,27,57,332,2015-11-07
2292088,998.0,6299.0,,,,1,0.0,5,1125,True,28,58,88,363,2015-11-07
8253159,76.0,500.0,1850.0,200.0,50.0,2,0.0,2,30,True,3,10,40,60,2015-11-07
8151538,500.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
3857357,75.0,,,,,1,0.0,1,1125,True,0,23,53,328,2015-11-07
2357311,189.0,,4750.0,500.0,39.0,2,10.0,2,1125,True,27,57,87,357,2015-11-07
7324907,550.0,,,500.0,,10,50.0,2,1125,True,4,10,13,187,2015-11-07
3129540,299.0,,,,175.0,1,0.0,2,180,True,17,39,69,332,2015-11-07
9092423,75.0,,,,,1,0.0,1,1125,True,1,1,1,1,2015-11-07
3192005,1595.0,,,,,1,0.0,1,1125,True,3,33,63,338,2015-11-07
9022732,39.0,236.0,,,25.0,1,20.0,1,1125,True,30,60,90,365,2015-11-07
5648485,199.0,,,,,1,0.0,1,1125,True,0,0,0,222,2015-11-07
1911722,1000.0,7000.0,,,100.0,1,0.0,2,1125,True,28,58,88,363,2015-11-07
7711252,80.0,,,150.0,,1,0.0,2,4,True,15,29,29,219,2015-11-07
1287283,275.0,,,,150.0,4,0.0,2,180,True,22,52,82,309,2015-11-07
238712,398.0,2368.0,8358.0,900.0,200.0,4,30.0,2,60,True,24,46,76,153,2015-11-07
7970305,750.0,,,,,1,0.0,3,4,True,0,0,0,47,2015-11-07
6003946,184.0,1300.0,5000.0,,25.0,4,5.0,2,1125,True,9,17,17,290,2015-11-07
4243602,75.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5509230,47.0,,,,10.0,1,10.0,1,1125,True,17,47,65,65,2015-11-07
2310739,490.0,,,500.0,80.0,1,0.0,4,1125,True,30,60,90,365,2015-11-07
9077780,45.0,,,,,1,0.0,1,1125,True,29,59,85,85,2015-11-07
3474380,325.0,2130.0,5880.0,500.0,167.0,1,0.0,2,1125,True,0,10,40,315,2015-11-07
76987,75.0,,,,,1,50.0,2,730,True,30,60,90,365,2015-11-07
7843471,100.0,,,,45.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
1722283,165.0,1150.0,,100.0,15.0,1,0.0,2,7,True,30,60,90,365,2015-11-07
765117,99.0,,,100.0,20.0,1,20.0,1,4,True,30,60,90,365,2015-11-07
4233917,100.0,,,200.0,25.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5679269,250.0,900.0,2200.0,100.0,,2,0.0,4,1125,True,29,59,89,364,2015-11-07
1414238,29.0,180.0,600.0,,,1,20.0,3,1125,True,0,5,35,310,2015-11-07
6686489,40.0,250.0,800.0,,50.0,1,0.0,1,30,True,2,27,32,307,2015-11-07
3923245,50.0,200.0,800.0,,,2,15.0,2,1125,True,21,33,63,148,2015-11-07
295275,230.0,,3100.0,300.0,50.0,4,15.0,2,365,True,6,29,59,334,2015-11-07
8427205,150.0,,,,40.0,1,0.0,1,1125,True,0,0,0,26,2015-11-07
9249414,35.0,,,,,1,25.0,1,1125,True,30,60,90,365,2015-11-07
8381644,45.0,275.0,825.0,,15.0,1,0.0,1,1125,True,13,29,53,78,2015-11-07
4224800,35.0,220.0,650.0,95.0,10.0,1,10.0,3,14,True,30,60,90,365,2015-11-07
5576311,80.0,,800.0,200.0,,1,0.0,3,8,True,0,0,0,219,2015-11-07
3775028,110.0,650.0,,100.0,,1,0.0,2,8,True,30,60,90,365,2015-11-07
5571778,125.0,,,,25.0,1,0.0,2,10,True,30,60,90,365,2015-11-07
2466183,150.0,,,100.0,,1,0.0,3,8,True,30,60,90,365,2015-11-07
76455,249.0,,,,,1,0.0,3,21,True,30,60,90,365,2015-11-07
5638514,100.0,,,,,1,25.0,1,1125,True,0,0,0,214,2015-11-07
7634791,45.0,260.0,990.0,,15.0,2,25.0,1,1125,True,27,57,87,362,2015-11-07
3939734,75.0,,,,,1,0.0,1,1125,True,12,42,72,347,2015-11-07
8404063,100.0,,,,35.0,3,50.0,1,3,True,1,8,8,35,2015-11-07
8636807,112.0,635.0,,100.0,30.0,2,30.0,1,10,True,28,58,88,355,2015-11-07
934389,45.0,,,,,1,10.0,1,30,True,30,60,90,365,2015-11-07
8733143,275.0,,,,,1,0.0,1,1125,True,0,0,0,7,2015-11-07
1275511,149.0,1000.0,,,,1,0.0,1,7,True,30,60,90,365,2015-11-07
8595642,270.0,,,,,1,0.0,1,1125,True,0,0,0,15,2015-11-07
5560529,400.0,1800.0,,500.0,150.0,1,0.0,3,30,True,30,60,90,365,2015-11-07
4475388,29.0,,,,29.0,1,10.0,2,1125,True,7,37,67,67,2015-11-07
6597379,500.0,,,,,1,0.0,2,1125,True,9,9,9,145,2015-11-07
5085804,81.0,,,123.0,18.0,1,0.0,1,1125,True,0,0,0,267,2015-11-07
5105452,75.0,315.0,750.0,,,1,0.0,1,1125,True,2,23,53,328,2015-11-07
8090353,300.0,,,,,1,0.0,2,1125,True,0,0,0,45,2015-11-07
1635453,89.0,,,,,1,0.0,1,1125,True,30,60,90,132,2015-11-07
3781639,55.0,,,,,1,0.0,1,60,True,2,32,62,337,2015-11-07
5759869,55.0,,,,,1,0.0,1,5,True,21,51,81,352,2015-11-07
1955318,75.0,700.0,1200.0,,25.0,1,25.0,1,1125,True,30,60,90,365,2015-11-07
934182,50.0,,,300.0,,1,25.0,1,1125,True,30,60,90,365,2015-11-07
2149362,150.0,600.0,1500.0,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2198014,65.0,350.0,1200.0,,15.0,2,25.0,1,1125,True,27,57,87,362,2015-11-07
4897239,90.0,,,,30.0,2,100.0,2,4,True,0,0,0,271,2015-11-07
603084,230.0,,2950.0,300.0,50.0,4,15.0,2,365,True,24,54,84,356,2015-11-07
7798975,69.0,,,95.0,,2,10.0,1,4,True,3,21,51,318,2015-11-07
955519,200.0,,,200.0,,2,30.0,3,21,True,30,60,90,365,2015-11-07
2467058,155.0,700.0,,100.0,,3,0.0,1,1125,True,0,0,0,128,2015-11-07
5660946,90.0,,,300.0,20.0,1,0.0,1,1125,True,0,0,0,211,2015-11-07
8811104,60.0,400.0,900.0,,,1,0.0,1,1125,True,29,59,89,364,2015-11-07
7458062,215.0,,5320.0,475.0,120.0,1,0.0,6,30,True,2,2,23,111,2015-11-07
8643553,175.0,,,100.0,50.0,5,0.0,1,1125,True,0,0,0,12,2015-11-07
1914305,119.0,714.0,,,,1,0.0,1,14,True,17,47,77,352,2015-11-07
9259678,66.0,,,,,2,15.0,1,1125,True,30,60,90,365,2015-11-07
8047162,75.0,350.0,1400.0,,,2,25.0,1,1125,True,30,60,90,365,2015-11-07
3727462,99.0,,,150.0,50.0,4,15.0,2,13,True,29,59,89,364,2015-11-07
8116990,499.0,,,,50.0,1,0.0,1,1125,True,29,59,89,364,2015-11-07
623740,70.0,400.0,,,,1,0.0,1,6,True,19,33,63,338,2015-11-07
6304194,40.0,,,,,1,0.0,2,15,True,0,1,31,31,2015-11-07
4310132,650.0,3500.0,,1000.0,,1,0.0,1,14,True,30,60,90,365,2015-11-07
1153338,85.0,,,100.0,25.0,2,20.0,1,1125,True,22,35,35,161,2015-11-07
326936,65.0,475.0,1030.0,150.0,10.0,2,10.0,2,150,True,0,0,0,253,2015-11-07
8438090,85.0,577.0,2037.0,100.0,75.0,2,30.0,2,28,True,4,11,11,258,2015-11-07
4936914,250.0,1700.0,5000.0,500.0,75.0,1,0.0,2,1125,True,28,58,88,363,2015-11-07
5374695,350.0,1500.0,,100.0,50.0,0,0.0,1,1125,True,30,60,90,365,2015-11-07
4129530,200.0,,,240.0,20.0,1,0.0,1,5,True,1,15,45,320,2015-11-07
8793361,65.0,,,,5.0,4,5.0,1,13,True,28,58,88,88,2015-11-07
8147092,1495.0,,,,195.0,1,0.0,5,8,True,0,0,0,45,2015-11-07
8192828,100.0,500.0,1400.0,200.0,25.0,1,50.0,1,1125,True,30,60,90,365,2015-11-07
5571183,75.0,400.0,1000.0,100.0,,2,0.0,1,1125,True,6,36,66,341,2015-11-07
5433598,650.0,,,500.0,50.0,8,50.0,3,10,True,0,0,0,232,2015-11-07
4402297,175.0,1100.0,4750.0,1000.0,150.0,1,0.0,2,1125,True,2,32,62,337,2015-11-07
4582613,100.0,,,,,1,0.0,1,1125,True,0,12,14,104,2015-11-07
8467641,175.0,1225.0,3000.0,300.0,60.0,1,0.0,2,30,True,13,26,51,311,2015-11-07
8424642,250.0,,,500.0,50.0,4,0.0,2,1125,True,0,11,11,284,2015-11-07
2412870,195.0,,,,,1,0.0,2,1125,True,0,8,8,240,2015-11-07
5600950,400.0,,,,,1,0.0,1,1125,True,0,0,0,217,2015-11-07
947412,180.0,1025.0,2500.0,300.0,100.0,1,0.0,3,30,True,25,49,70,345,2015-11-07
5211169,30.0,150.0,500.0,,5.0,1,0.0,99,99,True,30,60,90,90,2015-11-07
5637160,200.0,,,,,1,0.0,1,1125,True,0,0,0,214,2015-11-07
6587433,150.0,800.0,2100.0,250.0,150.0,4,25.0,1,1125,True,0,0,5,50,2015-11-07
8349440,350.0,,,,,1,0.0,1,1125,True,7,7,7,47,2015-11-07
8554392,300.0,1400.0,4000.0,350.0,,1,0.0,2,1125,True,29,59,89,364,2015-11-07
5538928,95.0,,,125.0,25.0,2,0.0,2,11,True,1,7,37,37,2015-11-07
737355,100.0,,1500.0,200.0,40.0,2,15.0,2,30,True,28,58,88,363,2015-11-07
9115763,300.0,,,,,1,0.0,2,7,True,30,60,90,365,2015-11-07
5190362,69.0,500.0,1000.0,100.0,150.0,0,0.0,2,1125,True,30,60,90,180,2015-11-07
8285425,95.0,455.0,1500.0,,20.0,1,0.0,2,1125,True,22,52,82,357,2015-11-07
7895103,99.0,550.0,1550.0,300.0,60.0,1,0.0,1,1125,True,21,47,47,272,2015-11-07
5392673,400.0,2500.0,,,,1,0.0,2,1125,True,0,0,0,236,2015-11-07
4204316,200.0,1265.0,3500.0,250.0,100.0,1,0.0,2,1125,True,21,51,81,356,2015-11-07
4341467,1100.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5284932,360.0,1800.0,,,,1,0.0,2,1125,True,29,59,89,364,2015-11-07
699485,400.0,,,300.0,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2459034,157.0,,,,115.0,1,0.0,2,180,True,0,0,0,219,2015-11-07
2426219,260.0,,,500.0,,1,0.0,4,7,True,30,60,90,365,2015-11-07
956613,75.0,,,,,1,0.0,1,7,True,30,60,90,365,2015-11-07
1892747,350.0,,,250.0,75.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5048745,150.0,800.0,3000.0,250.0,25.0,6,25.0,6,1125,True,27,57,87,87,2015-11-07
4833418,170.0,,,100.0,65.0,4,25.0,1,1125,True,23,52,80,355,2015-11-07
6430521,325.0,2000.0,,250.0,75.0,5,25.0,2,10,True,0,0,0,160,2015-11-07
8507552,100.0,600.0,1800.0,,50.0,4,10.0,4,1125,True,0,0,0,20,2015-11-07
5762115,131.0,,,,60.0,6,0.0,2,29,True,20,47,77,350,2015-11-07
6151588,290.0,,,,,6,20.0,2,5,True,24,54,84,84,2015-11-07
2238715,450.0,,,,30.0,5,50.0,1,1125,True,30,60,90,365,2015-11-07
8617407,190.0,,,,,1,0.0,1,1125,True,27,54,84,359,2015-11-07
3881345,130.0,805.0,,175.0,50.0,1,0.0,2,1125,True,25,55,82,82,2015-11-07
4117284,295.0,,,,130.0,1,0.0,3,1125,True,30,60,90,365,2015-11-07
727936,300.0,,,,50.0,1,50.0,1,5,True,30,60,90,365,2015-11-07
6303184,159.0,,,,75.0,0,0.0,7,1125,True,30,60,90,180,2015-11-07
8047684,80.0,,,250.0,60.0,1,0.0,1,30,True,0,0,0,91,2015-11-07
3271938,399.0,,,400.0,80.0,1,8.0,1,14,True,17,47,77,352,2015-11-07
8667342,69.0,,,,10.0,0,0.0,1,1125,True,30,60,90,365,2015-11-07
9201556,75.0,200.0,750.0,,10.0,1,0.0,1,7,True,30,60,90,365,2015-11-07
8193696,300.0,,,,,1,0.0,2,4,True,0,0,0,0,2015-11-07
5738938,89.0,,,,,1,0.0,1,1125,True,12,30,39,234,2015-11-07
5330545,500.0,,,,,1,0.0,1,1125,True,0,0,0,242,2015-11-07
2332553,300.0,2000.0,6500.0,250.0,150.0,1,0.0,1,1125,True,0,0,0,225,2015-11-07
3603024,89.0,720.0,2800.0,,25.0,4,15.0,1,30,True,17,47,74,349,2015-11-07
1197928,250.0,,,,95.0,4,25.0,2,7,True,0,0,0,21,2015-11-07
7365867,25.0,,,,,1,25.0,2,10,True,30,60,90,365,2015-11-07
5423839,550.0,,,1000.0,100.0,0,0.0,1,1125,True,0,0,0,232,2015-11-07
6454481,100.0,,,,,1,0.0,3,6,True,0,0,0,146,2015-11-07
4112454,185.0,,,200.0,,1,0.0,3,1125,True,0,7,7,231,2015-11-07
6064753,300.0,,,,,1,0.0,2,1125,True,0,1,23,277,2015-11-07
1747871,150.0,800.0,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5241591,100.0,600.0,,100.0,20.0,0,0.0,5,15,True,0,0,0,251,2015-11-07
80189,49.0,,,,15.0,2,15.0,1,30,True,29,59,89,359,2015-11-07
