id,street,neighbourhood,city,state,zipcode,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet
9210649,"Royal Crest Drive, Austin, TX 78741, United States",East Riverside,Austin,TX,78741.0,US,United States,30.238570754718214,-97.7321389421908,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",
953345,"Coriander Drive, Austin, TX 78741, United States",Montopolis,Austin,TX,78741.0,US,United States,30.22370128225295,-97.68995078739825,True,House,Private room,1,,1.0,1.0,Real Bed,{},
8457258,"Willow Creek Drive, Austin, TX 78741, United States",,Austin,TX,78741.0,US,United States,30.23036015200714,-97.73172257943176,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",
5934125,"Tinnin Ford Rd, Austin, TX 78741, United States",,Austin,TX,78741.0,US,United States,30.2436580040622,-97.72511974198194,False,Apartment,Private room,3,1.5,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""First Aid Kit"",Essentials,Shampoo}",
8031278,"Glen Springs Way, Austin, TX 78741, United States",Parker Lane,Austin,TX,78741.0,US,United States,30.23141367804619,-97.73971319085943,True,House,Private room,2,1.0,1.0,1.0,Futon,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",
7965843,"Town Lake Circle, Austin, TX 78741, United States",East Riverside,Austin,TX,78741.0,US,United States,30.239862137681406,-97.72577644933108,True,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",
8293552,"Burton Drive, Austin, TX 78741, United States",East Riverside,Austin,TX,78741.0,US,United States,30.23242490682205,-97.73338992512,True,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",
333810,"Audubon Pl, Austin, TX 78741, United States",Parker Lane,Austin,TX,78741.0,US,United States,30.231927276677432,-97.74120760784805,True,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",
7638756,"East Oltorf Street, Austin, TX 78741, United States",Pleasant Valley,Austin,TX,78741.0,US,United States,30.222269139952196,-97.72119475714798,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",
4296531,"E Riverside Dr and pleasant valle, Austin, TX 78741, United States",,Austin,TX,78741.0,US,United States,30.23560381188188,-97.72365381226982,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",
4886509,"South Pleasant Valley Road, Austin, TX 78741, United States",Pleasant Valley,Austin,TX,78741.0,US,United States,30.240421284814268,-97.71669062260472,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",
5607608,"Burleson Road, Austin, TX 78741, United States",Parker Lane,Austin,TX,78741.0,US,United States,30.229069413883785,-97.73549102471159,True,Loft,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",
5511174,"Audubon Place, Austin, TX 78741, United States",Parker Lane,Austin,TX,78741.0,US,United States,30.22934221996777,-97.74147764644206,True,House,Shared room,3,1.0,1.0,1.0,Couch,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",
2429409,"Cedar Ridge Drive, Austin, TX 78741, United States",East Riverside,Austin,TX,78741.0,US,United States,30.23682976770371,-97.73267856296772,True,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",
7903047,"Galindo St, Austin, TX 78741, United States",,Austin,TX,78741.0,US,United States,30.22928026279272,-97.69715414225328,False,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",
8721130,"Royal Crest Drive, Austin, TX 78741, United States",East Riverside,Austin,TX,78741.0,US,United States,30.239731538688606,-97.7326664598562,True,Apartment,Private room,6,1.0,1.0,3.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",
1708833,"Royal Crest Drive, Austin, TX 78741, United States",,Austin,TX,78741.0,US,United States,30.241708889288713,-97.7300276782617,False,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",
5346397,"Royal Crest Drive, Austin, TX 78741, United States",East Riverside,Austin,TX,78741.0,US,United States,30.240184969083305,-97.73181692714122,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",
