id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
4092834,$175.00,,,$125.00,,2,$25.00,1,7,t,7,14,22,62,2015-11-07
1274816,$110.00,$695.00,,$150.00,$50.00,1,$0.00,2,1125,t,5,21,21,238,2015-11-07
5239779,$500.00,"$3,150.00",,,$30.00,1,$0.00,2,10,t,0,0,0,252,2015-11-07
5133146,"$2,549.00",,,,$275.00,1,$0.00,2,1125,t,25,50,80,355,2015-11-07
1668169,$650.00,"$4,200.00",,$250.00,$50.00,1,$0.00,5,8,t,30,60,90,365,2015-11-07
332648,"$1,665.00","$11,655.00",,,$100.00,1,$0.00,7,14,t,30,60,90,365,2015-11-07
5469392,$240.00,"$1,700.00",,$200.00,$30.00,1,$0.00,2,1125,t,0,0,0,228,2015-11-07
685361,"$1,250.00","$8,500.00","$17,500.00","$1,500.00",$250.00,8,$125.00,2,30,t,30,52,82,357,2015-11-07
5272963,$295.00,,,$250.00,$150.00,1,$0.00,2,1125,t,20,42,72,312,2015-11-07
9128327,$100.00,"$3,000.00",,$200.00,$50.00,1,$0.00,2,1125,t,3,3,3,3,2015-11-07
416757,$402.00,,"$6,900.00",$500.00,$100.00,8,$0.00,2,10,t,0,0,0,172,2015-11-07
8420131,$160.00,"$1,300.00","$2,750.00",$95.00,$50.00,2,$0.00,2,14,t,0,5,28,118,2015-11-07
4041185,$85.00,,,$350.00,$70.00,2,$25.00,2,1125,t,22,52,82,172,2015-11-07
4881295,$600.00,$900.00,"$3,500.00","$1,500.00",$90.00,1,$0.00,1,1125,t,0,0,0,98,2015-11-07
2391170,$350.00,"$1,700.00",,$150.00,$50.00,2,$25.00,1,1125,t,30,60,90,365,2015-11-07
8626001,$699.00,,,,$179.00,1,$0.00,2,1125,t,0,0,0,56,2015-11-07
720089,$900.00,"$6,500.00","$19,000.00","$1,000.00",$300.00,3,$250.00,25,30,t,30,60,90,365,2015-11-07
5242421,$700.00,"$4,200.00",,$100.00,$100.00,6,$50.00,2,1125,t,30,60,90,365,2015-11-07
5537653,$200.00,,,$200.00,$25.00,1,$0.00,1,1125,t,27,52,52,274,2015-11-07
8626202,$125.00,,,,,1,$0.00,1,1125,t,26,56,86,355,2015-11-07
7020344,$700.00,,,$500.00,$200.00,1,$0.00,3,30,t,26,56,86,351,2015-11-07
4144035,$500.00,,,,,1,$0.00,4,10,t,30,60,90,365,2015-11-07
965700,$119.00,$799.00,"$2,499.00",$500.00,$50.00,4,$40.00,2,31,t,22,52,82,344,2015-11-07
8757475,$160.00,"$1,000.00",,$150.00,$65.00,4,$20.00,2,1125,t,10,27,33,285,2015-11-07
6955247,$169.00,$799.00,"$1,975.00",,,2,$0.00,1,1125,t,29,59,89,364,2015-11-07
2466250,$950.00,,,,$199.00,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
2367942,$150.00,$650.00,"$1,200.00",$250.00,$100.00,1,$0.00,2,1125,t,0,0,0,0,2015-11-07
5581658,$80.00,,,,,1,$0.00,1,1125,t,28,53,53,271,2015-11-07
762400,$795.00,,,"$1,000.00",,10,$50.00,2,14,t,13,36,64,303,2015-11-07
1846411,$410.00,,,,$85.00,4,$100.00,3,1125,t,30,56,86,357,2015-11-07
4179399,$149.00,,,,$120.00,1,$0.00,2,165,t,0,0,0,51,2015-11-07
4137791,$175.00,"$1,100.00",,$150.00,$25.00,2,$25.00,1,1125,t,0,15,18,293,2015-11-07
2302877,$99.00,$650.00,"$2,500.00",$700.00,$45.00,1,$30.00,1,1125,t,20,50,80,355,2015-11-07
1589824,$750.00,,,"$3,000.00",$200.00,1,$0.00,3,14,t,20,42,64,259,2015-11-07
5489353,$215.00,"$1,200.00",,$180.00,,3,$0.00,2,7,t,0,0,0,227,2015-11-07
5419307,$89.00,,,$400.00,$79.00,1,$0.00,1,1125,t,8,38,68,343,2015-11-07
5162885,$400.00,,,,$75.00,1,$0.00,2,1125,t,28,58,88,363,2015-11-07
7325656,"$1,899.00",,,,$235.00,1,$0.00,2,1125,t,0,0,0,0,2015-11-07
5457997,$288.00,,,,,1,$0.00,1,1125,t,0,0,0,229,2015-11-07
2508934,"$1,000.00",,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
9128136,$300.00,,,,,1,$0.00,1,1125,t,0,0,0,0,2015-11-07
5851461,$295.00,"$1,370.00","$4,500.00",,$85.00,1,$0.00,2,1125,t,13,32,35,279,2015-11-07
706950,"$2,250.00","$12,000.00",,"$2,500.00",$250.00,1,$0.00,5,7,t,30,60,90,365,2015-11-07
8815829,$185.00,$780.00,"$2,950.00",,$60.00,4,$15.00,2,1125,t,26,56,86,361,2015-11-07
4311590,$150.00,,,$150.00,,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
4135953,$600.00,,,$500.00,$175.00,1,$0.00,3,10,t,30,57,87,362,2015-11-07
7980411,$280.00,,,,,1,$0.00,1,1125,t,0,0,0,52,2015-11-07
2500784,$150.00,,,,$50.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3163510,$115.00,,,$500.00,$99.00,4,$10.00,1,1125,t,17,47,77,352,2015-11-07
4539974,"$1,450.00",,,,$300.00,1,$0.00,6,1125,t,1,31,61,336,2015-11-07
2378661,$230.00,"$1,300.00","$4,500.00",$250.00,$80.00,4,$0.00,2,1125,t,26,56,86,361,2015-11-07
333442,$450.00,"$2,700.00","$9,000.00",$500.00,$150.00,6,$25.00,2,365,t,22,52,82,351,2015-11-07
4267075,$299.00,,,,$145.00,1,$0.00,2,180,t,18,48,78,353,2015-11-07
5426241,$250.00,,,$250.00,$60.00,1,$0.00,5,1125,t,18,43,73,348,2015-11-07
8588504,$59.00,$351.00,"$1,239.00",$100.00,$10.00,1,$5.00,2,30,t,11,33,55,55,2015-11-07
5525367,$200.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
76497,$170.00,,,$350.00,$35.00,2,$25.00,2,5,t,29,59,89,361,2015-11-07
8081718,$899.00,,,,$120.00,1,$0.00,2,1125,t,22,47,75,345,2015-11-07
5319514,"$1,725.00",,,"$1,000.00",$200.00,1,$0.00,3,3,t,30,60,90,365,2015-11-07
8606191,$300.00,,,,,1,$0.00,2,1125,t,1,1,1,7,2015-11-07
7324040,$225.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
699477,$200.00,,,,,1,$0.00,1,1125,t,28,58,88,178,2015-11-07
5395702,$395.00,,,$100.00,$80.00,1,$0.00,4,7,t,30,60,90,365,2015-11-07
339106,$900.00,,,"$1,000.00",,1,$0.00,5,14,t,30,60,90,365,2015-11-07
4085163,$949.00,,"$19,895.00",$750.00,$150.00,1,$0.00,3,1125,t,18,38,64,334,2015-11-07
3986925,$595.00,"$4,500.00","$12,000.00","$1,000.00",$75.00,1,$0.00,3,30,t,30,60,90,365,2015-11-07
5592816,$140.00,,,,,1,$0.00,1,1125,t,0,0,0,217,2015-11-07
939927,$225.00,,"$4,000.00",$500.00,$60.00,4,$0.00,2,14,t,30,60,90,365,2015-11-07
3742347,$80.00,,,,,1,$0.00,1,1125,t,10,34,64,64,2015-11-07
4304511,$600.00,,,,$45.00,1,$0.00,3,10,t,30,60,90,365,2015-11-07
4861616,$222.00,,,,$125.00,1,$0.00,2,1125,t,26,56,86,358,2015-11-07
896731,$300.00,"$2,100.00","$9,000.00",,,1,$0.00,1,30,t,30,60,90,365,2015-11-07
4872607,$104.00,$666.00,"$2,352.00","$1,000.00",$20.00,2,$15.00,1,1125,t,23,53,83,358,2015-11-07
7887554,$140.00,$900.00,,$100.00,$15.00,2,$0.00,1,1125,t,28,58,88,363,2015-11-07
4016112,$275.00,,,$450.00,$75.00,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
9165514,$259.00,"$1,599.00","$7,500.00",$500.00,$100.00,1,$30.00,1,1125,t,14,14,14,14,2015-11-07
3988298,$119.00,,,$500.00,$99.00,4,$11.00,1,1125,t,17,41,67,340,2015-11-07
6445962,$145.00,,"$3,275.00",,$30.00,1,$0.00,1,1125,t,16,45,75,348,2015-11-07
3911693,$109.00,$650.00,"$2,400.00",,,1,$0.00,2,1125,t,14,44,74,265,2015-11-07
8499271,$249.00,,,,,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
5476443,$85.00,,,$100.00,$20.00,1,$0.00,2,14,t,7,23,23,66,2015-11-07
3551798,$450.00,,,,$135.00,1,$0.00,2,185,t,19,49,78,342,2015-11-07
70703,$400.00,,,$300.00,$100.00,4,$100.00,2,14,t,30,60,90,365,2015-11-07
4076296,$450.00,,,$550.00,$125.00,6,$100.00,2,1125,t,30,60,90,365,2015-11-07
8609978,$45.00,,,,,1,$0.00,1,1125,t,16,28,53,98,2015-11-07
5693812,$108.00,,,,$30.00,2,$50.00,3,30,t,15,40,66,110,2015-11-07
254232,"$1,695.00",,"$17,500.00","$2,500.00",,4,$45.00,3,10,t,30,50,50,304,2015-11-07
2916288,$319.00,,,,$85.00,1,$0.00,1,1125,t,0,0,0,231,2015-11-07
1834830,"$1,500.00",,,$500.00,$200.00,1,$0.00,7,10,t,30,60,90,365,2015-11-07
4161216,$225.00,,,,$75.00,2,$25.00,1,14,t,17,47,72,347,2015-11-07
8126391,$150.00,,,,,1,$0.00,1,1125,t,0,0,0,230,2015-11-07
458217,$80.00,,"$1,650.00",,,1,$15.00,1,90,t,30,60,90,365,2015-11-07
8253891,$124.00,$750.00,"$3,088.00",$200.00,$20.00,2,$35.00,1,30,t,15,45,75,343,2015-11-07
7437292,$400.00,,,"$1,000.00",$50.00,7,$50.00,2,1125,t,3,7,7,71,2015-11-07
6322748,$450.00,"$1,600.00",,$250.00,,1,$0.00,2,7,t,28,58,88,145,2015-11-07
5568864,$750.00,"$6,000.00",,,$100.00,1,$0.00,1,1125,t,0,0,0,220,2015-11-07
1964375,$750.00,,,"$1,500.00",,1,$0.00,1,14,t,30,60,90,365,2015-11-07
4150237,$650.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2390109,$99.00,$999.00,"$3,500.00",$200.00,$25.00,2,$50.00,1,1125,t,20,50,80,349,2015-11-07
5171709,$97.00,$650.00,"$2,800.00",$200.00,$25.00,1,$0.00,2,365,t,12,12,12,12,2015-11-07
747499,$262.00,,,$400.00,$35.00,1,$0.00,3,30,t,28,58,88,363,2015-11-07
7858150,$350.00,,,$500.00,$150.00,1,$0.00,2,1125,t,29,59,89,364,2015-11-07
5401641,"$1,500.00",,,"$1,500.00",$200.00,1,$0.00,5,7,t,0,0,0,6,2015-11-07
584701,$350.00,,"$1,200.00",$100.00,$20.00,2,$50.00,2,90,t,0,0,0,0,2015-11-07
4090736,$149.00,$887.00,"$3,129.00",$350.00,$50.00,1,$0.00,3,1125,t,10,18,48,323,2015-11-07
5608232,"$2,500.00",,,,,1,$0.00,1,1125,t,0,0,0,216,2015-11-07
942734,$400.00,,,,$75.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5038893,$650.00,,,$250.00,,1,$0.00,1,1125,t,0,0,0,273,2015-11-07
4710519,$225.00,"$1,300.00",,,$100.00,2,$50.00,1,1125,t,27,57,87,362,2015-11-07
4085297,$300.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4901899,$190.00,"$1,200.00",,,$55.00,4,$0.00,2,10,t,0,0,0,217,2015-11-07
1860352,$168.00,,,$300.00,$70.00,4,$0.00,1,1125,t,2,14,44,319,2015-11-07
3952708,$700.00,,,,$50.00,1,$0.00,2,3,t,0,0,0,17,2015-11-07
6868432,$759.00,,,,$99.00,1,$0.00,2,1125,t,29,59,89,364,2015-11-07
4148428,$450.00,,,$300.00,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2177052,$210.00,"$1,300.00","$4,410.00",$500.00,$65.00,2,$50.00,2,10,t,30,60,90,365,2015-11-07
83770,$240.00,"$1,700.00","$4,998.00",,$100.00,4,$25.00,1,1125,t,25,55,85,360,2015-11-07
5293851,$80.00,$450.00,"$1,500.00",,,1,$0.00,7,1125,t,9,9,9,248,2015-11-07
1623795,$229.00,,,,$115.00,1,$0.00,2,180,t,21,23,23,174,2015-11-07
4279829,$110.00,,,,$15.00,1,$15.00,1,5,t,30,60,90,365,2015-11-07
2050574,$499.00,,,,$155.00,1,$0.00,2,365,t,17,38,68,333,2015-11-07
6803010,$145.00,$800.00,,,$50.00,1,$0.00,1,1125,t,4,14,14,187,2015-11-07
2389513,"$2,000.00",,,"$1,500.00",,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
6865788,$79.00,$409.00,"$1,035.00",$125.00,$50.00,2,$0.00,1,1125,t,17,47,73,324,2015-11-07
5638852,"$2,500.00",,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8666756,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,11,2015-11-07
2310634,$160.00,,,,$125.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2507125,$307.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8305840,$950.00,"$4,000.00",,,,1,$0.00,1,1125,t,0,0,0,33,2015-11-07
769765,$300.00,,,$250.00,$40.00,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
277028,$299.00,,,$300.00,$150.00,6,$50.00,1,30,t,30,60,90,365,2015-11-07
7582790,$160.00,$750.00,"$1,500.00",,$35.00,1,$0.00,1,1125,t,0,0,0,76,2015-11-07
932231,$198.00,"$1,295.00","$3,500.00",$500.00,$35.00,2,$30.00,2,21,t,22,52,82,357,2015-11-07
1578730,$110.00,$500.00,,,,1,$50.00,1,1125,t,0,0,0,47,2015-11-07
6043349,$121.00,,,,$110.00,1,$0.00,2,1125,t,12,42,72,347,2015-11-07
7915978,$800.00,"$2,995.00","$10,995.00",$350.00,$150.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7385907,$100.00,,,$100.00,$20.00,1,$0.00,2,5,t,0,0,0,68,2015-11-07
5387009,"$1,200.00","$3,500.00",,$500.00,$190.00,1,$0.00,2,1125,t,0,15,15,251,2015-11-07
7714899,$175.00,,,,$100.00,2,$100.00,1,1125,t,30,60,90,351,2015-11-07
7435259,$99.00,,,,$65.00,3,$25.00,1,1125,t,11,38,56,320,2015-11-07
7649138,$100.00,$600.00,"$3,000.00",,,2,$25.00,3,1125,t,4,21,38,295,2015-11-07
964021,$360.00,,,$500.00,$100.00,1,$0.00,3,30,t,30,60,90,365,2015-11-07
2373006,$575.00,,,$100.00,$25.00,4,$100.00,1,1125,t,30,60,90,365,2015-11-07
4955455,$110.00,,,,$50.00,1,$0.00,2,1125,t,11,15,42,307,2015-11-07
7679662,$280.00,,,,$120.00,1,$0.00,3,7,t,0,0,0,48,2015-11-07
2339443,$215.00,,,$150.00,$10.00,1,$0.00,2,1125,t,25,55,85,360,2015-11-07
5319820,"$1,900.00",,,,,1,$0.00,1,1125,t,0,0,0,243,2015-11-07
962468,"$1,400.00",,,"$1,000.00",$100.00,1,$0.00,4,14,t,30,60,90,365,2015-11-07
5581618,$105.00,,,,$25.00,1,$20.00,1,1125,t,29,54,54,272,2015-11-07
5122855,"$1,600.00",,,"$1,600.00",$200.00,1,$0.00,3,1125,t,29,59,89,364,2015-11-07
5581585,$105.00,,,,,1,$0.00,1,1125,t,26,51,51,269,2015-11-07
3615030,$299.00,,,$250.00,$100.00,6,$50.00,1,1125,t,28,58,88,363,2015-11-07
8169465,$200.00,,,,,1,$0.00,1,2,t,22,52,82,357,2015-11-07
8758312,$200.00,"$1,000.00","$3,500.00",,$65.00,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
4759081,$130.00,$750.00,"$2,200.00",$175.00,$75.00,1,$0.00,2,1125,t,2,11,11,174,2015-11-07
6660551,$39.00,,,,,0,$0.00,1,1125,t,28,58,88,363,2015-11-07
8559418,$99.00,$575.00,,$95.00,$35.00,1,$0.00,2,1125,t,0,6,23,48,2015-11-07
5839575,$375.00,"$2,500.00",,$500.00,$40.00,1,$0.00,2,1125,t,28,58,88,363,2015-11-07
8684602,$90.00,,,,$50.00,2,$50.00,1,1125,t,30,60,90,365,2015-11-07
4233225,$500.00,,,,,1,$0.00,2,1125,t,0,24,54,54,2015-11-07
623614,$80.00,$400.00,"$1,400.00",,$95.00,1,$10.00,2,180,t,27,57,87,362,2015-11-07
8428806,$300.00,,,,,1,$0.00,1,1125,t,0,0,0,25,2015-11-07
367789,"$2,150.00","$13,500.00",,"$1,000.00",$250.00,1,$0.00,4,60,t,30,60,90,365,2015-11-07
2235476,$500.00,"$3,000.00",,$500.00,$120.00,1,$0.00,3,1125,t,0,3,33,308,2015-11-07
5086211,$168.00,$994.00,"$3,250.00",,$50.00,2,$15.00,1,1125,t,19,49,79,321,2015-11-07
5380988,$120.00,,"$1,900.00",$250.00,$35.00,2,$25.00,2,365,t,28,58,84,219,2015-11-07
2465088,$330.00,,,,$120.00,1,$0.00,2,180,t,19,42,72,347,2015-11-07
8580840,$199.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4199426,$500.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
9066224,$55.00,$400.00,,$200.00,$50.00,1,$15.00,3,10,t,1,23,27,27,2015-11-07
428255,$85.00,$520.00,"$1,800.00",$150.00,$80.00,1,$0.00,2,1125,t,0,0,0,154,2015-11-07
8783803,$125.00,$700.00,"$2,800.00",,$85.00,1,$0.00,1,1125,t,26,52,82,357,2015-11-07
4622156,$195.00,,,$300.00,$50.00,2,$50.00,3,1125,t,22,52,82,353,2015-11-07
8241511,$279.00,"$1,674.00",,$500.00,,1,$0.00,2,17,t,0,0,0,36,2015-11-07
7635486,$900.00,,,"$1,000.00",$100.00,1,$0.00,1,1125,t,0,3,33,308,2015-11-07
5106713,$70.00,$500.00,,$200.00,$20.00,1,$0.00,1,5,t,30,60,90,90,2015-11-07
6481642,$89.00,$408.00,,$100.00,$68.00,0,$0.00,2,1125,t,29,59,89,364,2015-11-07
5879880,$39.00,$249.00,$995.00,,$15.00,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
9158427,$30.00,,,$100.00,$40.00,1,$0.00,1,1125,t,16,39,39,312,2015-11-07
2499077,$150.00,$600.00,,$100.00,$35.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5871963,$49.00,$290.00,"$1,200.00",$100.00,$10.00,1,$0.00,2,1125,t,28,58,88,363,2015-11-07
8673871,$99.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
942643,$175.00,"$1,050.00",,$350.00,$30.00,1,$0.00,4,7,t,30,60,90,365,2015-11-07
8902431,$190.00,$875.00,"$3,045.00",$250.00,$40.00,1,$10.00,1,30,t,1,1,1,1,2015-11-07
348771,$250.00,"$1,400.00",,,$85.00,4,$0.00,1,1125,t,30,60,90,365,2015-11-07
4500384,$75.00,,,,,1,$0.00,1,1125,t,7,37,67,342,2015-11-07
1538190,$350.00,,,,,1,$0.00,3,4,t,30,60,90,365,2015-11-07
4098667,$350.00,,,,$140.00,1,$0.00,2,165,t,0,0,0,0,2015-11-07
5637867,$45.00,$300.00,"$1,000.00",,,1,$0.00,1,14,t,7,17,47,322,2015-11-07
668067,$750.00,,,,,1,$0.00,3,7,t,30,60,90,365,2015-11-07
6953416,$959.00,,,,$155.00,1,$0.00,2,1125,t,18,47,77,350,2015-11-07
8986977,$35.00,$220.00,$920.00,$100.00,$10.00,2,$15.00,2,1125,t,23,47,77,352,2015-11-07
965572,$250.00,,,$800.00,$125.00,2,$100.00,4,14,t,30,60,90,365,2015-11-07
5549898,$49.00,,,$100.00,,0,$0.00,2,10,t,0,0,0,0,2015-11-07
690581,$650.00,,,$200.00,$200.00,1,$0.00,3,4,t,30,60,90,365,2015-11-07
1732633,$250.00,"$1,000.00",,,$75.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
720616,$435.00,"$2,500.00","$8,500.00",$600.00,$200.00,6,$30.00,2,90,t,29,59,89,364,2015-11-07
1777579,"$1,200.00",,,$800.00,$150.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4218221,$400.00,,,,$50.00,4,$100.00,2,4,t,30,60,90,365,2015-11-07
2473841,$650.00,"$4,095.00",,$100.00,$75.00,1,$0.00,2,14,t,30,60,90,365,2015-11-07
541814,$69.00,,,$100.00,,1,$0.00,2,1125,t,29,59,89,364,2015-11-07
7875556,$250.00,,,,,0,$0.00,3,1125,t,30,58,88,363,2015-11-07
2478741,$450.00,,,,,1,$0.00,2,14,t,30,60,90,365,2015-11-07
8456767,$325.00,,,,,1,$0.00,3,3,t,0,7,7,31,2015-11-07
8063156,$200.00,,,$250.00,$100.00,1,$0.00,4,4,t,6,6,6,53,2015-11-07
5145126,$250.00,$600.00,,,,1,$0.00,1,1125,t,0,0,0,262,2015-11-07
964420,$210.00,,,$300.00,$50.00,1,$0.00,2,6,t,29,59,89,364,2015-11-07
3353881,$199.00,,,$500.00,$100.00,1,$0.00,2,1125,t,25,55,85,358,2015-11-07
1356073,$600.00,,,$500.00,$125.00,8,$25.00,2,7,t,30,60,90,365,2015-11-07
5047878,$545.00,"$3,250.00",,$500.00,$130.00,5,$100.00,1,1125,t,0,0,0,14,2015-11-07
8526072,$165.00,$600.00,,$500.00,$50.00,1,$65.00,1,1125,t,30,60,90,365,2015-11-07
135178,$200.00,"$1,400.00","$4,000.00",$200.00,$50.00,4,$50.00,1,30,t,30,60,90,365,2015-11-07
963776,$175.00,,,,$15.00,1,$25.00,1,14,t,30,60,90,365,2015-11-07
979747,$50.00,,,,$20.00,2,$25.00,2,365,t,29,59,89,364,2015-11-07
4847415,$89.00,$570.00,"$1,500.00",$150.00,$10.00,3,$20.00,2,1125,t,2,14,14,259,2015-11-07
7806963,$40.00,$275.00,$950.00,,,1,$0.00,1,1125,t,0,30,60,335,2015-11-07
5317194,$100.00,$450.00,"$1,000.00",,,1,$0.00,2,28,t,0,0,0,244,2015-11-07
1975344,$149.00,"$1,000.00","$2,940.00",$250.00,$100.00,1,$0.00,2,90,t,6,30,60,330,2015-11-07
8312559,$80.00,,,,,0,$0.00,30,1125,t,28,58,88,210,2015-11-07
8908560,$350.00,,,,,1,$0.00,1,1125,t,0,0,0,0,2015-11-07
5327063,$399.00,,,,$50.00,4,$20.00,1,1125,t,0,0,0,215,2015-11-07
5759626,$35.00,$220.00,,,$7.00,1,$10.00,1,14,t,29,59,89,364,2015-11-07
577473,$50.00,,,,$20.00,2,$25.00,2,1125,t,30,60,90,365,2015-11-07
7787435,$65.00,,,,,2,$5.00,1,1125,t,26,54,84,300,2015-11-07
5592178,$100.00,,,,,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
3003761,$125.00,$700.00,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2384673,$50.00,,,,$35.00,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
8086913,$289.00,,,$700.00,$150.00,1,$0.00,1,1125,t,0,0,0,46,2015-11-07
883877,$70.00,,,,,1,$60.00,1,1125,t,30,60,90,365,2015-11-07
1954814,$55.00,$260.00,$850.00,,$20.00,1,$10.00,7,90,t,0,8,38,313,2015-11-07
882663,$500.00,"$3,150.00","$10,000.00",$250.00,$75.00,4,$25.00,2,30,t,30,60,90,365,2015-11-07
4756166,$250.00,"$1,600.00","$3,500.00",,$75.00,1,$0.00,2,1125,t,19,42,72,347,2015-11-07
5497500,$150.00,,,,,1,$0.00,1,1125,t,0,0,0,226,2015-11-07
8735006,$100.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8932676,$150.00,,,,,1,$100.00,1,30,t,30,60,90,180,2015-11-07
5830065,$75.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
964329,$250.00,,,$800.00,$150.00,2,$100.00,4,14,t,30,60,90,365,2015-11-07
78404,$125.00,,,,,1,$0.00,1,730,t,30,60,90,365,2015-11-07
7074207,$56.00,$339.00,"$1,295.00",$95.00,$25.00,1,$15.00,1,10,t,7,15,35,310,2015-11-07
7678822,$225.00,,,$900.00,$130.00,1,$0.00,1,1125,t,0,0,0,70,2015-11-07
8150068,$250.00,,,$95.00,$50.00,1,$0.00,2,11,t,3,13,26,67,2015-11-07
5253410,$50.00,$250.00,$900.00,$500.00,$25.00,1,$15.00,1,365,t,20,50,80,355,2015-11-07
1712329,$300.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4104747,$170.00,"$1,500.00",,$300.00,$50.00,6,$10.00,2,1125,t,25,48,78,353,2015-11-07
2361530,$750.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4751960,$325.00,"$1,350.00",,$250.00,,4,$25.00,2,1125,t,0,6,36,311,2015-11-07
6291810,$550.00,,,$200.00,$75.00,8,$25.00,3,1125,t,21,41,71,161,2015-11-07
6292365,$28.00,,,,,1,$0.00,2,11,t,0,0,0,0,2015-11-07
5272117,$400.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5305362,$125.00,,,,$10.00,2,$25.00,3,1125,t,27,57,87,362,2015-11-07
5245,$100.00,,,$500.00,$75.00,2,$25.00,2,7,t,16,34,50,309,2015-11-07
942357,$65.00,,,$100.00,$25.00,3,$50.00,1,1125,t,26,56,86,361,2015-11-07
6516005,$120.00,$750.00,"$2,500.00",$150.00,$10.00,1,$40.00,2,1125,t,30,60,90,365,2015-11-07
2515481,$79.00,,,$100.00,$10.00,0,$10.00,1,365,t,15,45,72,322,2015-11-07
5434388,$69.00,,,$100.00,$10.00,1,$10.00,1,1125,t,25,52,82,341,2015-11-07
1905791,$85.00,$500.00,"$1,400.00",,$25.00,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
5632244,$165.00,,,,,1,$0.00,1,1125,t,23,53,83,358,2015-11-07
5305554,$100.00,,,,$10.00,2,$25.00,3,1125,t,27,57,87,362,2015-11-07
6561810,$150.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
1221209,$40.00,$220.00,$675.00,,$5.00,2,$40.00,1,1125,t,3,30,30,293,2015-11-07
4493865,$65.00,,,,$25.00,1,$0.00,1,1125,t,26,38,60,322,2015-11-07
2546429,$100.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5424819,$75.00,$595.00,"$1,400.00",$200.00,$7.00,2,$20.00,1,10,t,29,59,89,364,2015-11-07
4605668,$79.00,,"$1,000.00",,,1,$0.00,1,1125,t,20,50,80,336,2015-11-07
4228274,$53.00,,,,,2,$100.00,1,10,t,26,56,86,86,2015-11-07
3293477,$60.00,$350.00,,,,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
5406766,$82.00,$520.00,"$1,830.00",,$25.00,2,$10.00,2,1125,t,27,46,76,351,2015-11-07
6691716,$85.00,$500.00,"$1,650.00",$150.00,$20.00,2,$50.00,1,1125,t,10,11,41,305,2015-11-07
723029,$449.00,"$2,500.00",,"$1,000.00",,1,$0.00,4,14,t,30,60,90,365,2015-11-07
6198247,$75.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
9213634,$80.00,,,$100.00,$50.00,1,$30.00,1,5,t,28,47,70,160,2015-11-07
2502263,$79.00,,,$200.00,$10.00,1,$10.00,1,365,t,6,33,59,311,2015-11-07
259845,$95.00,$650.00,$865.00,,$20.00,1,$20.00,2,90,t,7,7,27,295,2015-11-07
6750381,$89.00,,"$1,700.00",$295.00,$39.00,2,$50.00,1,1125,t,28,58,88,363,2015-11-07
2354569,$100.00,$500.00,"$2,350.00",$600.00,$40.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4670487,$209.00,"$1,700.00","$6,000.00",$350.00,$95.00,8,$50.00,1,1125,t,20,48,73,269,2015-11-07
