id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
760139,Downtown Austin (New) Apt!,4006456,Mk,78703,30.274565276234092,-97.7653118040163,Entire home/apt,275,2,4,2015-10-12,0.12,1,365
8579011,Peaceful Clarksville Condo,4374800,Sanaz,78703,30.2845450609193,-97.76007480386892,Entire home/apt,285,3,0,,,1,19
3742694,"Stunning, Quiet Tarrytown Retreat",695021,Casey,78703,30.29999373410132,-97.78072815187271,Entire home/apt,450,1,49,2015-11-01,3.69,1,270
4188641,3BD Luxury Cottage by Lake Austin,2748372,Craig,78703,30.296083760885402,-97.78224017270917,Entire home/apt,290,2,27,2015-11-01,2.56,2,309
5532164,Austin Tarrytown 3/3 Home ,28687342,,78703,30.286414974587423,-97.76561956198653,Entire home/apt,600,4,0,,,1,223
7989817,Affordable & clean room in downtown,39377666,Cathy,78703,30.27791086413004,-97.77444913244983,Private room,60,1,1,2015-10-12,1.0,2,32
3959365,"1BR Inviting Downtown Condo, Pool",4641823,Erica,78703,30.274008255648713,-97.76204750599005,Entire home/apt,99,2,9,2015-10-20,0.74,7,335
6215403,Central Home; Amazing Neighborhood,4336628,Angela,78703,30.301161958073024,-97.751949590476,Private room,110,1,4,2015-06-06,0.66,1,310
2386616,ACL -  garage apartment near Zilker,12191242,Sammer,78703,30.281269807919635,-97.76554813225216,Entire home/apt,100,3,2,2015-10-11,1.67,1,310
8776697,BOHN HOUSE|Downtown|6 BR |Sleeps 12,35949804,Tracey,78703,30.299800324534235,-97.74926281167666,Entire home/apt,9075,2,0,,,6,363
27632,Clarksville Condo - Minutes to DT!,119441,Angele,78703,30.277224807676173,-97.76087567380188,Entire home/apt,125,3,69,2015-08-22,1.09,1,325
5755416,Charming central 1940s cottage,10292686,Brian,78703,30.28045496952724,-97.76139166972521,Entire home/apt,135,2,7,2015-10-26,1.64,2,123
7237000,1/1 downtown retreat,37891014,Chris,78703,30.27125027153621,-97.75137688329602,Entire home/apt,139,2,8,2015-10-26,4.14,1,48
5482391,"Tarrytown luxury, ACL, F1, SXSW",26500838,Mark,78703,30.2946093523961,-97.77433271100395,Entire home/apt,1850,2,0,,,1,233
8416936,Spacious Clarksville 2BR/1BA,13007528,Ruth,78703,30.28531508156965,-97.76101210252227,Entire home/apt,200,2,0,,,1,25
9236420,Modern Luxury in the heart ATX,20913861,D.J.,78703,30.27002646521118,-97.75356727588242,Entire home/apt,299,2,0,,,1,136
4223093,Central Austin charm,21916655,,78703,30.280937833568128,-97.76085924367248,Entire home/apt,500,30,0,,,1,273
8828555,An Oasis near West Lynn and 6th St.,21256884,Meredith,78703,30.27581194209318,-97.76246027053669,Entire home/apt,150,1,0,,,1,316
356675,Midcentury Modern in Central Austin,1805253,Tracy,78703,30.30587242345889,-97.77132174865926,Entire home/apt,1050,3,2,2013-06-01,0.05,1,365
8581497,DT Luxury Condo on West 6th,31753050,Britni,78703,30.274580095285767,-97.7585006809482,Entire home/apt,100,1,0,,,1,16
2257304,Clarksville Cottage ,11528603,Angela,78703,30.28032898540009,-97.75847231780578,Entire home/apt,349,1,5,2015-10-12,0.25,2,365
62279,Tarrytown bungalow minutes to ACL!,303006,Paula,78703,30.297166045674963,-97.7710200559046,Entire home/apt,249,3,0,,,1,365
7074646,Party in Luxury Downtown w/ Grill,1739801,Terrance,78703,30.28924237677012,-97.77084026508926,Entire home/apt,499,1,1,2015-10-20,1.0,10,354
4092834,Perfectly Located Condo,21228394,Deborah,78703,30.28823768212657,-97.76671728662072,Entire home/apt,175,1,15,2015-10-27,1.69,1,62
1274816,Bungalow in the heart of Austin,119734,Marcella,78703,30.277534151580877,-97.7560010612795,Entire home/apt,110,2,3,2015-10-12,0.11,1,238
5239779,Studio Available for SXSW,27116853,Sarah,78703,30.275049940060445,-97.75870245696576,Entire home/apt,500,2,2,2015-03-18,0.25,1,252
5133146,6BR/6BA Tarrytown Mansion,4641823,Erica,78703,30.307187806881803,-97.76494911305583,Entire home/apt,2549,2,1,2015-07-27,0.29,7,355
1668169,Charming Clarksville Apartment,8833810,Aaron,78703,30.275224788328675,-97.7560512001758,Entire home/apt,650,5,0,,,1,365
332648,Available SXSW! 3 houses in DT ATX,791308,Tk,78703,30.277676648697447,-97.7619529031656,Entire home/apt,1665,7,0,,,1,365
5469392,Private Clarksville Studio w/Bikes,3931117,Britton,78703,30.2758918260635,-97.75942961618637,Private room,240,2,0,,,1,228
685361,Spacious Central Austin Home  ,3495665,Laura,78703,30.280050960227126,-97.75493103012279,Entire home/apt,1250,2,14,2015-10-25,0.43,1,357
5272963,Maison Pemberton's 2/2 Garden View,27297050,,78703,30.292946805444444,-97.75597792241915,Entire home/apt,295,2,1,2015-10-12,1.0,1,312
9128327,Downtown on Lake with Pool 1 BR Apt,13845410,Pat,78703,30.26744991436688,-97.75584561338005,Entire home/apt,100,2,0,,,1,3
416757,Bright Loft House in Clarksville,168993,Laura,78703,30.279727696275078,-97.7593830889584,Entire home/apt,402,2,7,2015-03-21,0.19,1,172
8420131,Clarksville Studio,44347156,Gerald,78703,30.278758905768303,-97.7568688477634,Entire home/apt,160,2,0,,,1,118
4041185,Don Quixote Treehouse Apt - ACL!!,20953665,Melody,78703,30.290955071290828,-97.76105269949257,Entire home/apt,85,2,3,2015-11-03,3.0,1,172
4881295,Perfect rental near Downtown,2641592,Helen,78703,30.29371434342174,-97.76596443947923,Entire home/apt,600,1,0,,,1,98
2391170,Cozy Clarksville,3717578,Willy,78703,30.28086502051969,-97.75823018311421,Entire home/apt,350,1,1,2015-03-17,0.13,1,365
8626001,Enchanting Lake Austin House,31148752,Bo,78703,30.30939388583964,-97.77228962242123,Entire home/apt,699,2,0,,,2,56
720089,All Amenities Austin Abode,3716486,Marisela,78703,30.28383355509269,-97.75398716087177,Entire home/apt,900,25,0,,,1,365
5242421,Charming 3/2 Clarksville Bungalow,489242,Jennifer,78703,30.280228889783853,-97.76005110207839,Entire home/apt,700,2,0,,,1,365
5537653,Charming Apartment! BEST LOCATION!,28715930,Caroline,78703,30.275743160432807,-97.75653164899036,Entire home/apt,200,1,1,2015-03-17,0.13,1,274
8626202,Clean Modern Clarksville Apt,3671125,Dustin,78703,30.278552823617915,-97.75933073605556,Entire home/apt,125,1,3,2015-11-06,2.65,1,355
7020344,Central Austin Home,36798572,Elizabeth,78703,30.29875049750769,-97.76048362238542,Entire home/apt,700,3,0,,,1,351
4144035,2 bed/2 bath Upscale Austin Condo!,1460906,Sara,78703,30.29029458135236,-97.76894605891941,Entire home/apt,500,4,0,,,1,365
965700,The Clarksville Condo on W6th!,5265688,Will & Karen,78703,30.275858067824984,-97.76143384877331,Entire home/apt,119,2,30,2015-10-31,3.69,1,344
8757475,Castle Hill Bungalow,11538491,Emily,78703,30.275637661676782,-97.75356183655407,Entire home/apt,160,2,1,2015-11-02,1.0,1,285
6955247,Walk Downtown + Epic Skyline Views,31584371,Amanda,78703,30.28016834816241,-97.76247557707613,Entire home/apt,169,1,16,2015-10-25,6.0,1,364
2466250,ACL 2015 - 2700 sqft 3 BR 3 BA,12611274,,78703,30.285329581091126,-97.7681448855198,Entire home/apt,950,3,0,,,1,365
2367942,Private Summer Bedroom w/BR,3197761,Sebastian,78703,30.268828290183826,-97.75637491752931,Private room,150,2,1,2015-03-18,0.13,1,0
5581658,"Couch in Beautiful home, walk to SX",2845523,Sydney,78703,30.27753809310049,-97.76136917507786,Shared room,80,1,9,2015-10-19,1.13,4,271
762400,"Large Downtown Area Home, Sleeps 10",1795217,Stan,78703,30.278293630978602,-97.75603656193913,Entire home/apt,795,2,25,2015-10-26,0.77,1,303
1846411,Bat City House Downtown Austin,9645523,Chuck,78703,30.274335007885032,-97.75441396906858,Entire home/apt,410,3,5,2015-06-06,0.3,1,357
4179399,2BR Downtown Austin Cottage ,4641823,Erica,78703,30.280952500230192,-97.76186754597893,Entire home/apt,149,2,3,2014-11-24,0.23,7,51
4137791,Garage Apt in Historic Central Hood,7239842,Maria,78703,30.29870237120512,-97.75203210361056,Entire home/apt,175,1,4,2015-03-17,0.3,1,293
2302877,Clarksville Cottage: Private Room,11528603,Angela,78703,30.282260034843603,-97.7584885953643,Private room,99,1,13,2015-05-26,0.8,2,355
1589824,Magical Luxury Romantic Clarksville,2389336,Elizabeth,78703,30.279078798848875,-97.75351745839602,Entire home/apt,750,3,2,2014-05-19,0.1,3,259
5489353,Cozy Condo in the Heart of Downtown,13073120,Natalie,78703,30.276764719226982,-97.75913660221079,Entire home/apt,215,2,1,2015-03-18,0.13,1,227
5419307,DOWNTOWN COZY LOFT/SLEEP 2/6TH ST,16047277,Mireille,78703,30.275402830324275,-97.75588053008622,Entire home/apt,89,1,25,2015-10-29,5.95,5,343
5162885,DT High Rise w GREAT Location!,26702880,,78703,30.26943202535935,-97.75298724923896,Entire home/apt,400,2,1,2015-09-21,0.61,1,363
7325656,4BR/4.5BA Modern Palace,31148752,Bo,78703,30.302816980675267,-97.7798842837438,Entire home/apt,1899,2,0,,,2,0
5457997,Perfect walk/bike room for SXSW,5138788,Brett,78703,30.27577070752121,-97.75647584179184,Private room,288,1,0,,,1,229
2508934,SXSW Rental in Historic Clarksville,12842687,Brady,78703,30.28086961801849,-97.7573014429736,Entire home/apt,1000,1,0,,,1,365
9128136,Spend Halloween Downtown!!,266261,Virginia,78703,30.277454966449426,-97.75983529883692,Entire home/apt,300,1,1,2015-11-01,1.0,1,0
5851461,Immaculate Condo near Downtown!,9154326,,78703,30.28808442570105,-97.77347386137691,Entire home/apt,295,2,2,2015-09-28,0.36,1,279
706950,Walk to Zilker - 4 bedroom 3.5 bath,3633458,,78703,30.28251074057529,-97.77570579583625,Entire home/apt,2250,5,0,,,1,365
8815829,Clarksville Cottage - Maguey House,870179,Bess,78703,30.280166019252114,-97.76106751275701,Entire home/apt,185,2,0,,,1,361
4311590,[Formula 1] Garage apt. Deep Eddy,22380612,,78703,30.28335121796641,-97.77218406827043,Entire home/apt,150,3,0,,,1,365
4135953,Cool Contemporary Central Locale,5099709,Mellen,78703,30.30588765816331,-97.76914499232456,Entire home/apt,600,3,4,2015-10-26,0.54,1,362
7980411,Cozy Apartment 2 blocks from W 6th,42120138,Alexander,78703,30.275846475200357,-97.75854036739777,Entire home/apt,280,1,0,,,1,52
2500784,1 Bed Room Cozy Apartment,12799759,Maura,78703,30.307022077707874,-97.75404565198002,Entire home/apt,150,1,0,,,1,365
3163510,DOWNTOWN AUSTIN-SXSW-6th ST-XGAME!,16047277,Mireille,78703,30.275477586846037,-97.7575496194857,Entire home/apt,115,1,73,2015-11-01,5.29,5,352
4539974,Stunning Family Tarrytown 4BR House,23541469,,78703,30.28383805173131,-97.77291247240879,Entire home/apt,1450,6,0,,,1,336
2378661,New!! Cozy Space in Clarksville!,768835,Wendy,78703,30.27562322150937,-97.76068735160472,Entire home/apt,230,2,10,2015-10-04,0.5,1,361
333442,RARE SECLUDED 1940s ESTATE-CENTRAL,1698318,Virginia,78703,30.312933590621327,-97.76659455213002,Entire home/apt,450,2,24,2015-10-20,0.65,1,351
4267075,3BR/2BA Charming Remodeled Home,4641823,Erica,78703,30.30545332337089,-97.75075068094348,Entire home/apt,299,2,4,2015-03-17,0.31,7,353
5426241,DREAMLOCATION - West 6th St,11742526,Matthew,78703,30.27576585130626,-97.7627337296162,Entire home/apt,250,5,14,2015-10-27,1.79,1,348
8588504,Bab's Bungalow,3755982,Barbara,78703,30.281577868184357,-97.7541538104153,Private room,59,2,0,,,1,55
5525367,Charming House in Central Austin,22022084,Brian,78703,30.27870541610045,-97.75257444948784,Entire home/apt,200,1,1,2015-10-12,1.0,1,365
76497,FAB 2 bDR where Airbnb CEO stays!,177441,Ash,78703,30.281507146279925,-97.76936175616537,Entire home/apt,170,2,76,2015-11-03,1.34,2,361
8081718,3BR/2BA Elegant Tarrytown House,31148752,Bo,78703,30.30030875675466,-97.76037335839408,Entire home/apt,899,2,1,2015-09-21,0.61,2,345
5319514,Close in Luxury!  Sleeps 12,17333333,Kate,78703,30.29828711571743,-97.76606541702247,Entire home/apt,1725,3,0,,,4,365
8606191,"Clean, Cozy House in Old West ATX!",45278663,John,78703,30.27822179491884,-97.76631118388914,Entire home/apt,300,2,1,2015-10-11,1.0,1,7
7324040,New Studio Bungalow in Tarrytown,38369018,Danner,78703,30.29932909252964,-97.76151427849742,Entire home/apt,225,1,0,,,1,365
699477,Private coach house,3587777,Nicole,78703,30.299274395456106,-97.75333215367128,Private room,200,1,1,2015-03-19,0.13,1,178
5395702,Walk to ACL Fest Clarksville Condo,1523587,Dallas,78703,30.283254967361554,-97.75817000469436,Entire home/apt,395,4,0,,,9,365
339106,Comes w/ Downtown Parking Pass,1722013,,78703,30.29362268772861,-97.75825470282406,Entire home/apt,900,5,1,2013-03-17,0.03,1,365
4085163,DEEP EDDY! BEST LOCATION IN AUSTIN,20868075,Melissa,78703,30.278548198525314,-97.77102093896654,Entire home/apt,949,3,17,2015-10-19,1.28,1,334
3986925,Hip House in Quiet Neighborhood ,14729348,Chris,78703,30.303288105893483,-97.75097123657973,Entire home/apt,595,3,0,,,1,365
5592816,Room in Austin Clarksville House,28997345,Christine,78703,30.278410773128144,-97.76263193365268,Private room,140,1,2,2015-03-18,0.25,1,217
939927,SXSW central - Old West Austin:),5079171,Chris,78703,30.27458812246693,-97.75899371961032,Entire home/apt,225,2,5,2015-10-27,0.15,1,365
3742347,"WestCentral BR & bath, super loc.!",689838,Jenny,78703,30.28281831486516,-97.77126960083791,Private room,80,1,49,2015-11-02,3.39,1,64
4304511,*SXSW hotspot!! Prime Location*,13463413,Brianna,78703,30.27556948582594,-97.7620973179945,Entire home/apt,600,3,0,,,1,365
4861616,3BR/2.5BA Exquisite Townhouse,4641823,Erica,78703,30.284039771341785,-97.76702026091564,Entire home/apt,222,2,3,2015-05-25,0.35,7,358
896731,Austin Loft Master Bedroom,4782350,Jack,78703,30.281881364199272,-97.77356666458687,Private room,300,1,0,,,1,365
4872607,Quaint Cottage - West of Downtown,25065840,Jonathan & Carley,78703,30.281045973915486,-97.76901089047395,Entire home/apt,104,1,31,2015-10-04,2.98,1,358
7887554,1bd apt minutes from Zilker Park!,36179306,Celeste,78703,30.27646545429292,-97.76299689358564,Entire home/apt,140,1,5,2015-10-12,2.42,1,363
4016112, Bungalow just 8mins from Downtown,20823594,Meredith,78703,30.303142776589976,-97.75657632541102,Entire home/apt,275,2,4,2015-04-02,0.31,1,365
9165514,NEW Luxury Apartment Downtown,47705452,Marisa,78703,30.269687671435214,-97.75508824156205,Entire home/apt,259,1,0,,,1,14
3988298,DOWNTOWN AUSTIN-ACL-SXSW-FOR1-XGAME,16047277,Mireille,78703,30.273829785940205,-97.75630164718305,Entire home/apt,119,1,82,2015-11-05,5.96,5,340
6445962,* Gorgeous Downtown Condo *,31367208,Teresa,78703,30.275953913991078,-97.76020428295568,Entire home/apt,145,1,35,2015-11-06,6.21,1,348
3911693,Deluxe Digs,10503694,Christina,78703,30.29135309276208,-97.75995513509527,Entire home/apt,109,2,78,2015-10-24,5.39,2,265
8499271,Cozy & Convenient Downtown Apt!,44755826,Larissa,78703,30.273042836089285,-97.76465595901584,Entire home/apt,249,2,0,,,1,365
5476443,Elm Street Residence,5796989,Patrick And Catherine,78703,30.28001668235413,-97.75722039109527,Private room,85,2,28,2015-10-26,3.49,1,66
3551798,3BR/2BA New Luxury Downtown Home,4641823,Erica,78703,30.277043566445514,-97.76692995179674,Entire home/apt,450,2,8,2015-10-17,0.62,7,342
70703,"Mod Guesthouse, walk or bike to ACL",359390,Martin,78703,30.29217191234775,-97.76432830784321,Entire home/apt,400,2,7,2014-10-07,0.12,1,365
4076296,HIP SXSW-Bungalow Getaway!,420302,Alicia,78703,30.29991060253067,-97.75803743575577,Entire home/apt,450,2,0,,,1,365
8609978,Share Our Apartment in West Austin!,7501983,Jennifer,78703,30.273871734986066,-97.75929694514669,Shared room,45,1,7,2015-11-06,7.0,1,98
5693812,Clarksville Cutie! Heart of Austin!,25825665,Stephanie,78703,30.28433736783249,-97.76063407587523,Entire home/apt,108,3,29,2015-11-01,3.7,1,110
254232,Central Austin Luxury Home,1335409,Eric,78703,30.277781160671505,-97.7550532542776,Entire home/apt,1695,3,4,2015-03-17,0.09,2,304
2916288,Nice home in Tarrytown 4mi from DT,14892988,Mark,78703,30.304903014994828,-97.76575398683859,Entire home/apt,319,1,6,2015-04-13,0.33,1,231
1834830,Large Central House for SXSW,9573493,Craig,78703,30.295084975792346,-97.77780864104716,Entire home/apt,1500,7,1,2014-03-18,0.05,1,365
4161216, Garden Oasis Guesthouse ,16921065,Jodi,78703,30.29175651792223,-97.77152069604851,Entire home/apt,225,1,31,2015-10-26,2.35,1,347
8126391,"Private Room, Bath & Breakfast",4821500,Jane,78703,30.298906330354573,-97.77223640991615,Private room,150,1,1,2015-10-26,1.0,1,230
458217,1 mile from city center/6th st.  ,2267797,Tyler,78703,30.27622165513661,-97.75275861603846,Private room,80,1,23,2015-10-10,0.6,1,365
8253891,Cozy Tiny House in Clarksville ATX,12306613,Cindy,78703,30.279459091899856,-97.75898986084779,Entire home/apt,124,1,3,2015-11-06,2.57,1,343
7437292,Best neighborhood  in Austin!,5330938,Geoff,78703,30.278107924575448,-97.7579847591866,Entire home/apt,400,2,0,,,1,71
6322748,Spacious modern two bedroom condo,9509477,Stephen,78703,30.28803101874418,-97.77053950003985,Entire home/apt,450,2,9,2015-10-12,1.49,1,145
5568864,The Cutest House in Austin (#SXSW),1839330,Steph,78703,30.301955974689733,-97.75752233269202,Entire home/apt,750,1,0,,,1,220
1964375,"Luxury Romantic Clarksville, Side A",2389336,Elizabeth,78703,30.278795130727893,-97.75554634299259,Entire home/apt,750,1,0,,,3,365
4150237,Gorgeous Condo (ACL Ideal Location),21531168,Michael,78703,30.275742262455967,-97.76426035867159,Entire home/apt,650,1,0,,,1,365
2390109,ENTIRE FLOOR! Business travel & fun,2665483,Alexandra,78703,30.296245793316398,-97.75013113693174,Private room,99,1,41,2015-11-06,3.3,1,349
5171709,West 6th Retreat  ,6296769,Sydney,78703,30.274933591712198,-97.76319918314516,Entire home/apt,97,2,18,2015-07-26,2.03,1,12
747499,Charming Cottage Close to Downtown,3924382,Phillip,78703,30.27874648441061,-97.75516720250452,Entire home/apt,262,3,11,2015-10-19,0.3,1,363
7858150,Luxury Downtown High Rise,34485402,,78703,30.268301262804638,-97.75354666701105,Entire home/apt,350,2,1,2015-10-05,0.86,1,364
5401641,**SXSW 2016** - 5 BDRM/4BA,28000574,Craig,78703,30.30565304145637,-97.75600712265663,Entire home/apt,1500,5,0,,,1,6
584701,Downtown Apt for SXSW,956485,Dee,78703,30.27498410650709,-97.76336841372364,Entire home/apt,350,2,2,2013-03-18,0.06,2,0
4090736,Deep in the Heart of Austin,526486,Al,78703,30.26935308207517,-97.75528171847857,Entire home/apt,149,3,7,2015-10-12,0.53,1,323
5608232,Austin Home,11912245,Brian,78703,30.279727393503016,-97.761080787764,Entire home/apt,2500,1,0,,,1,216
942734,Clarksville Guest House - Downtown,3536176,David,78703,30.278859803448604,-97.75973489067276,Entire home/apt,400,1,5,2015-03-18,0.15,1,365
5038893,Downtown Austin Oasis for SXSW,26012125,Aubrey,78703,30.272719113218603,-97.76094248317943,Entire home/apt,650,1,1,2015-03-19,0.13,1,273
4710519,Clarksville Condo,24345073,Casey,78703,30.283371502486066,-97.7585295474898,Entire home/apt,225,1,1,2015-10-06,0.88,1,362
4085297,"Sunny, Spacious, Perfect for ACL/SX",1879947,Ashley,78703,30.29475399062121,-97.77656976661687,Private room,300,1,0,,,1,365
4901899,Charming House Close to Zilker,2991604,Adam,78703,30.27898855769107,-97.75633921772322,Entire home/apt,190,2,3,2015-04-12,0.37,1,217
1860352,Cozy Clarksville/Tarrytown Bungalow,9704934,Shawna,78703,30.293744315364165,-97.7631468762135,Entire home/apt,168,1,25,2015-10-06,1.24,2,319
3952708,Walking Distance to ACL!,5643198,Kellen,78703,30.272849304567607,-97.76544721597205,Entire home/apt,700,2,0,,,1,17
6868432,3BR/2BA Chic Tarrytown Condo,31148752,,78703,30.28922405087091,-97.77130177124869,Entire home/apt,759,2,0,,,2,364
4148428,Lovely Clarksville Fourplex ,21520519,Annecy,78703,30.28349807616982,-97.76286727404332,Entire home/apt,450,1,2,2015-03-20,0.16,1,365
2177052,So close yet so far out!,11103973,Edward,78703,30.284339001422094,-97.76049981216877,Entire home/apt,210,2,0,,,1,365
83770,Verde Camp/ Clarksville/ 6th 3BR,57304,Bj,78703,30.275347284607857,-97.75715665366423,Entire home/apt,240,1,21,2015-10-04,0.43,4,360
